,Time,INIT_ERAB_SR
2381,2022/09/08 05:00,99.69
2382,2022/09/08 06:00,99.74
2383,2022/09/08 07:00,99.89
2384,2022/09/08 08:00,99.84
2385,2022/09/08 09:00,99.86
2386,2022/09/08 10:00,99.87
2387,2022/09/08 11:00,99.88
2388,2022/09/08 12:00,99.89
2389,2022/09/08 13:00,99.84
2390,2022/09/08 14:00,99.87
2391,2022/09/08 15:00,99.85
2392,2022/09/08 16:00,99.9
2393,2022/09/08 17:00,99.89
2394,2022/09/08 18:00,99.91
2395,2022/09/08 19:00,99.84
2396,2022/09/08 20:00,99.83
2397,2022/09/08 21:00,99.9
2398,2022/09/08 22:00,99.93
2399,2022/09/08 23:00,99.86
2400,2022/09/09 00:00,99.95
2401,2022/09/09 01:00,99.95
2402,2022/09/09 02:00,99.94
2403,2022/09/09 03:00,99.95
2404,2022/09/09 04:00,99.95
2405,2022/09/09 05:00,99.94
2406,2022/09/09 06:00,99.94
2407,2022/09/09 07:00,99.92
2408,2022/09/09 08:00,99.92
2409,2022/09/09 09:00,99.86
2410,2022/09/09 10:00,99.9
2411,2022/09/09 11:00,99.89
2412,2022/09/09 12:00,99.9
2413,2022/09/09 13:00,99.92
2414,2022/09/09 14:00,99.66
2415,2022/09/09 15:00,99.91
2416,2022/09/09 16:00,99.89
2417,2022/09/09 17:00,99.79
2418,2022/09/09 18:00,99.81
2419,2022/09/09 19:00,99.86
2420,2022/09/09 20:00,99.79
2421,2022/09/09 21:00,99.62
2422,2022/09/09 22:00,99.29
2423,2022/09/09 23:00,99.86
2424,2022/09/10 00:00,99.58
2425,2022/09/10 01:00,99.16
2426,2022/09/10 02:00,99.1
2427,2022/09/10 03:00,99.78
2428,2022/09/10 04:00,99.78
2429,2022/09/10 05:00,99.8
2430,2022/09/10 06:00,99.67
2431,2022/09/10 07:00,99.89
2432,2022/09/10 08:00,99.83
2433,2022/09/10 09:00,99.88
2434,2022/09/10 10:00,99.82
2435,2022/09/10 11:00,99.81
2436,2022/09/10 12:00,99.87
2437,2022/09/10 13:00,99.89
2438,2022/09/10 14:00,99.85
2439,2022/09/10 15:00,99.65
2440,2022/09/10 16:00,99.65
2441,2022/09/10 17:00,99.6
2442,2022/09/10 18:00,99.74
2443,2022/09/10 19:00,99.77
2444,2022/09/10 20:00,99.63
2445,2022/09/10 21:00,99.76
2446,2022/09/10 22:00,99.72
2447,2022/09/10 23:00,99.65
2448,2022/09/11 00:00,99.63
2449,2022/09/11 01:00,99.42
2450,2022/09/11 02:00,99.5
2451,2022/09/11 03:00,99.27
2452,2022/09/11 04:00,99.24
2453,2022/09/11 05:00,99.67
2454,2022/09/11 06:00,99.7
2455,2022/09/11 07:00,99.77
2456,2022/09/11 08:00,99.86
2457,2022/09/11 09:00,99.7
2458,2022/09/11 10:00,99.77
2459,2022/09/11 11:00,99.45
2460,2022/09/11 12:00,99.35
2461,2022/09/11 13:00,99.62
2462,2022/09/11 14:00,99.82
2463,2022/09/11 15:00,99.88
2464,2022/09/11 16:00,99.85
2465,2022/09/11 17:00,99.7
2466,2022/09/11 18:00,99.74
2467,2022/09/11 19:00,99.76
2468,2022/09/11 20:00,99.74
2469,2022/09/11 21:00,99.75
2470,2022/09/11 22:00,99.73
2471,2022/09/11 23:00,99.5
2472,2022/09/12 00:00,99.36
2473,2022/09/12 01:00,99.08
2474,2022/09/12 02:00,99.1
2475,2022/09/12 03:00,98.94
2476,2022/09/12 04:00,98.78
2477,2022/09/12 05:00,99.11
2478,2022/09/12 06:00,99.81
2479,2022/09/12 07:00,99.86
2480,2022/09/12 08:00,99.92
2481,2022/09/12 09:00,99.9
2482,2022/09/12 10:00,99.84
2483,2022/09/12 11:00,99.83
2484,2022/09/12 12:00,99.87
2485,2022/09/12 13:00,99.86
2486,2022/09/12 14:00,99.88
2487,2022/09/12 15:00,99.76
2488,2022/09/12 16:00,99.87
2489,2022/09/12 17:00,99.87
2490,2022/09/12 18:00,99.83
2491,2022/09/12 19:00,99.81
2492,2022/09/12 20:00,99.92
2493,2022/09/12 21:00,99.86
2494,2022/09/12 22:00,99.85
2495,2022/09/12 23:00,99.7
2496,2022/09/13 00:00,99.5
2497,2022/09/13 01:00,99.55
2498,2022/09/13 02:00,99.5
2499,2022/09/13 03:00,98.38
2500,2022/09/13 04:00,98.14
2501,2022/09/13 05:00,98.66
2502,2022/09/13 06:00,99.48
2503,2022/09/13 07:00,99.75
2504,2022/09/13 08:00,99.89
2505,2022/09/13 09:00,99.9
2506,2022/09/13 10:00,99.91
2507,2022/09/13 11:00,99.9
2508,2022/09/13 12:00,99.91
2509,2022/09/13 13:00,99.89
2510,2022/09/13 14:00,99.91
2511,2022/09/13 15:00,99.89
2512,2022/09/13 16:00,99.89
2513,2022/09/13 17:00,99.9
2514,2022/09/13 18:00,99.86
2515,2022/09/13 19:00,99.82
2516,2022/09/13 20:00,99.88
2517,2022/09/13 21:00,99.9
2518,2022/09/13 22:00,99.83
2519,2022/09/13 23:00,99.73
2520,2022/09/14 00:00,99.78
2521,2022/09/14 01:00,99.67
2522,2022/09/14 02:00,99.79
2523,2022/09/14 03:00,99.6
2524,2022/09/14 04:00,99.77
2525,2022/09/14 05:00,99.84
2526,2022/09/14 06:00,99.5
2527,2022/09/14 07:00,99.84
2528,2022/09/14 08:00,99.92
2529,2022/09/14 09:00,99.9
2530,2022/09/14 10:00,99.91
2531,2022/09/14 11:00,99.9
2532,2022/09/14 12:00,99.91
2533,2022/09/14 13:00,99.85
2534,2022/09/14 14:00,99.89
2535,2022/09/14 15:00,99.9
2536,2022/09/14 16:00,99.92
2537,2022/09/14 17:00,99.89
2538,2022/09/14 18:00,99.75
2539,2022/09/14 19:00,99.87
2540,2022/09/14 20:00,99.91
2541,2022/09/14 21:00,99.8
2542,2022/09/14 22:00,99.94
2543,2022/09/14 23:00,99.92
2544,2022/09/15 00:00,99.93
2545,2022/09/15 01:00,99.9
2546,2022/09/15 02:00,99.95
2547,2022/09/15 03:00,99.78
2548,2022/09/15 04:00,99.93
2549,2022/09/15 05:00,99.94
2550,2022/09/15 06:00,99.94
2551,2022/09/15 07:00,99.92
2552,2022/09/15 08:00,99.87
2553,2022/09/15 09:00,99.91
2554,2022/09/15 10:00,99.89
2555,2022/09/15 11:00,99.79
2556,2022/09/15 12:00,99.9
2557,2022/09/15 13:00,99.91
2558,2022/09/15 14:00,99.89
2559,2022/09/15 15:00,99.91
2560,2022/09/15 16:00,99.91
2561,2022/09/15 17:00,99.75
2562,2022/09/15 18:00,99.87
2563,2022/09/15 19:00,99.74
2564,2022/09/15 20:00,99.88
2565,2022/09/15 21:00,99.9
2566,2022/09/15 22:00,99.37
2567,2022/09/15 23:00,99.33
2568,2022/09/16 00:00,99.08
2569,2022/09/16 01:00,98.99
2570,2022/09/16 02:00,98.92
2571,2022/09/16 03:00,98.53
2572,2022/09/16 04:00,98.86
2573,2022/09/16 05:00,99.38
2574,2022/09/16 06:00,99.83
2575,2022/09/16 07:00,99.9
2576,2022/09/16 08:00,99.91
2577,2022/09/16 09:00,99.88
2578,2022/09/16 10:00,99.9
2579,2022/09/16 11:00,99.9
2580,2022/09/16 12:00,99.83
2581,2022/09/16 13:00,99.88
2582,2022/09/16 14:00,99.86
2583,2022/09/16 15:00,99.86
2584,2022/09/16 16:00,99.92
2585,2022/09/16 17:00,99.76
2586,2022/09/16 18:00,99.83
2587,2022/09/16 19:00,99.81
2588,2022/09/16 20:00,99.85
2589,2022/09/16 21:00,99.92
2590,2022/09/16 22:00,99.93
2591,2022/09/16 23:00,99.93
2592,2022/09/17 00:00,99.94
2593,2022/09/17 01:00,99.94
2594,2022/09/17 02:00,99.93
2595,2022/09/17 03:00,99.93
2596,2022/09/17 04:00,99.87
2597,2022/09/17 05:00,99.59
2598,2022/09/17 06:00,99.72
2599,2022/09/17 07:00,99.73
2600,2022/09/17 08:00,99.85
2601,2022/09/17 09:00,99.76
2602,2022/09/17 10:00,99.7
2603,2022/09/17 11:00,99.76
2604,2022/09/17 12:00,99.76
2605,2022/09/17 13:00,99.85
2606,2022/09/17 14:00,99.8
2607,2022/09/17 15:00,99.67
2608,2022/09/17 16:00,99.68
2609,2022/09/17 17:00,99.85
2610,2022/09/17 18:00,99.9
2611,2022/09/17 19:00,99.51
2612,2022/09/17 20:00,99.88
2613,2022/09/17 21:00,99.72
2614,2022/09/17 22:00,99.81
2615,2022/09/17 23:00,99.63
2616,2022/09/18 00:00,99.38
2617,2022/09/18 01:00,99.08
2618,2022/09/18 02:00,99.16
2619,2022/09/18 03:00,99.15
2620,2022/09/18 04:00,98.71
2621,2022/09/18 05:00,98.72
2622,2022/09/18 06:00,99.35
2623,2022/09/18 07:00,99.69
2624,2022/09/18 08:00,99.7
2625,2022/09/18 09:00,99.68
2626,2022/09/18 10:00,99.59
2627,2022/09/18 11:00,99.68
2628,2022/09/18 12:00,99.74
2629,2022/09/18 13:00,99.84
2630,2022/09/18 14:00,99.67
2631,2022/09/18 15:00,99.79
2632,2022/09/18 16:00,99.83
2633,2022/09/18 17:00,99.72
2634,2022/09/18 18:00,99.8
2635,2022/09/18 19:00,99.79
2636,2022/09/18 20:00,99.79
2637,2022/09/18 21:00,99.83
2638,2022/09/18 22:00,99.93
2639,2022/09/18 23:00,99.86
2640,2022/09/19 00:00,99.9
2641,2022/09/19 01:00,99.94
2642,2022/09/19 02:00,99.95
2643,2022/09/19 03:00,99.95
2644,2022/09/19 04:00,99.95
2645,2022/09/19 05:00,99.94
2646,2022/09/19 06:00,99.93
2647,2022/09/19 07:00,99.92
2648,2022/09/19 08:00,99.9
2649,2022/09/19 09:00,99.9
2650,2022/09/19 10:00,99.91
2651,2022/09/19 11:00,99.9
2652,2022/09/19 12:00,99.8
2653,2022/09/19 13:00,99.83
2654,2022/09/19 14:00,99.89
2655,2022/09/19 15:00,99.87
2656,2022/09/19 16:00,99.81
2657,2022/09/19 17:00,99.85
2658,2022/09/19 18:00,99.76
2659,2022/09/19 19:00,99.81
2660,2022/09/19 20:00,99.9
2661,2022/09/19 21:00,99.92
2662,2022/09/19 22:00,99.94
2663,2022/09/19 23:00,99.71
2664,2022/09/20 00:00,99.94
2665,2022/09/20 01:00,99.95
2666,2022/09/20 02:00,99.95
2667,2022/09/20 03:00,99.94
2668,2022/09/20 04:00,99.95
2669,2022/09/20 05:00,99.95
2670,2022/09/20 06:00,99.94
2671,2022/09/20 07:00,99.89
2672,2022/09/20 08:00,99.81
2673,2022/09/20 09:00,99.86
2674,2022/09/20 10:00,99.88
2675,2022/09/20 11:00,99.76
2676,2022/09/20 12:00,99.86
2677,2022/09/20 13:00,99.72
2678,2022/09/20 14:00,99.75
2679,2022/09/20 15:00,99.76
2680,2022/09/20 16:00,99.9
2681,2022/09/20 17:00,99.81
2682,2022/09/20 18:00,99.77
2683,2022/09/20 19:00,99.87
2684,2022/09/20 20:00,99.71
2685,2022/09/20 21:00,99.75
2686,2022/09/20 22:00,99.85
2687,2022/09/20 23:00,99.86
2688,2022/09/21 00:00,99.82
2689,2022/09/21 01:00,99.85
2690,2022/09/21 02:00,99.78
2691,2022/09/21 03:00,99.77
2692,2022/09/21 04:00,99.46
2693,2022/09/21 05:00,99.66
2694,2022/09/21 06:00,99.73
2695,2022/09/21 07:00,99.87
2696,2022/09/21 08:00,99.91
2697,2022/09/21 09:00,99.88
2698,2022/09/21 10:00,99.9
2699,2022/09/21 11:00,99.87
2700,2022/09/21 12:00,99.86
2701,2022/09/21 13:00,99.66
2702,2022/09/21 14:00,99.76
2703,2022/09/21 15:00,99.85
2704,2022/09/21 16:00,99.92
2705,2022/09/21 17:00,99.9
2706,2022/09/21 18:00,99.91
2707,2022/09/21 19:00,99.92
2708,2022/09/21 20:00,99.91
2709,2022/09/21 21:00,99.91
2710,2022/09/21 22:00,99.93
2711,2022/09/21 23:00,99.84
2712,2022/09/22 00:00,99.73
2713,2022/09/22 01:00,99.66
2714,2022/09/22 02:00,99.65
2715,2022/09/22 03:00,99.65
2716,2022/09/22 04:00,99.52
2717,2022/09/22 05:00,99.47
2718,2022/09/22 06:00,99.76
2719,2022/09/22 07:00,99.86
2720,2022/09/22 10:00,99.77
2721,2022/09/22 11:00,99.69
2722,2022/09/22 12:00,99.82
2723,2022/09/22 13:00,99.8
2724,2022/09/22 15:00,99.7
2725,2022/09/22 16:00,99.79
2726,2022/09/22 17:00,99.82
2727,2022/09/22 18:00,99.93
2728,2022/09/22 19:00,99.89
2729,2022/09/22 20:00,99.92
2730,2022/09/22 21:00,99.91
2731,2022/09/22 22:00,99.93
2732,2022/09/22 23:00,99.91
2733,2022/09/23 00:00,99.72
2734,2022/09/23 01:00,99.67
2735,2022/09/23 02:00,99.66
2736,2022/09/23 03:00,99.44
2737,2022/09/23 04:00,99.93
2738,2022/09/23 05:00,99.88
2739,2022/09/23 06:00,99.82
2740,2022/09/23 07:00,99.88
2741,2022/09/23 08:00,99.91
2742,2022/09/23 09:00,99.88
2743,2022/09/23 10:00,99.91
2744,2022/09/23 11:00,99.91
2745,2022/09/23 12:00,99.89
2746,2022/09/23 13:00,99.91
2747,2022/09/23 14:00,99.44
2748,2022/09/23 15:00,99.8
2749,2022/09/23 16:00,99.64
2750,2022/09/23 17:00,99.83
2751,2022/09/23 18:00,99.9
2752,2022/09/23 19:00,99.92
2753,2022/09/23 20:00,99.9
2754,2022/09/23 21:00,99.84
2755,2022/09/23 22:00,99.9
2756,2022/09/23 23:00,99.76
2757,2022/09/24 00:00,99.63
2758,2022/09/24 01:00,99.63
2759,2022/09/24 02:00,99.56
2760,2022/09/24 03:00,99.61
2761,2022/09/24 04:00,99.46
2762,2022/09/24 05:00,99.02
2763,2022/09/24 06:00,99.39
2764,2022/09/24 07:00,99.75
2765,2022/09/24 08:00,99.79
2766,2022/09/24 09:00,99.86
2767,2022/09/24 10:00,99.82
2768,2022/09/24 11:00,99.83
2769,2022/09/24 12:00,99.85
2770,2022/09/24 13:00,99.88
2771,2022/09/24 14:00,99.78
2772,2022/09/24 15:00,99.84
2773,2022/09/24 16:00,99.82
2774,2022/09/24 17:00,99.86
2775,2022/09/24 18:00,99.8
2776,2022/09/24 19:00,99.87
2777,2022/09/24 20:00,99.89
2778,2022/09/24 21:00,99.86
2779,2022/09/24 22:00,99.9
2780,2022/09/24 23:00,99.93
2781,2022/09/25 00:00,99.91
2782,2022/09/25 01:00,99.59
2783,2022/09/25 02:00,99.75
2784,2022/09/25 03:00,99.94
2785,2022/09/25 04:00,99.38
2786,2022/09/25 05:00,99.94
2787,2022/09/25 06:00,99.89
2788,2022/09/25 07:00,99.68
2789,2022/09/25 08:00,99.77
2790,2022/09/25 09:00,99.67
2791,2022/09/25 10:00,99.7
2792,2022/09/25 11:00,99.73
2793,2022/09/25 12:00,99.73
2794,2022/09/25 13:00,99.76
2795,2022/09/25 14:00,99.75
2796,2022/09/25 15:00,99.87
2797,2022/09/25 16:00,99.86
2798,2022/09/25 17:00,99.77
2799,2022/09/25 18:00,99.8
2800,2022/09/25 19:00,99.74
2801,2022/09/25 20:00,99.61
2802,2022/09/25 21:00,99.87
2803,2022/09/25 22:00,99.84
2804,2022/09/25 23:00,99.69
2805,2022/09/26 00:00,99.32
2806,2022/09/26 01:00,98.93
2807,2022/09/26 02:00,99.01
2808,2022/09/26 03:00,99.14
2809,2022/09/26 04:00,99.17
2810,2022/09/26 05:00,99.25
2811,2022/09/26 06:00,99.79
2812,2022/09/26 07:00,99.73
2813,2022/09/26 08:00,99.81
2814,2022/09/26 09:00,99.88
2815,2022/09/26 10:00,99.87
2816,2022/09/26 11:00,99.9
2817,2022/09/26 12:00,99.76
2818,2022/09/26 13:00,99.88
2819,2022/09/26 14:00,99.91
2820,2022/09/26 15:00,99.85
2821,2022/09/26 16:00,99.82
2822,2022/09/26 17:00,99.81
2823,2022/09/26 18:00,99.91
2824,2022/09/26 19:00,99.9
2825,2022/09/26 20:00,99.91
2826,2022/09/26 21:00,99.93
2827,2022/09/26 22:00,99.91
2828,2022/09/26 23:00,99.93
2829,2022/09/27 00:00,99.86
2830,2022/09/27 01:00,99.95
2831,2022/09/27 02:00,99.95
2832,2022/09/27 03:00,99.95
2833,2022/09/27 04:00,99.95
2834,2022/09/27 05:00,99.93
2835,2022/09/27 06:00,99.92
2836,2022/09/27 07:00,99.89
2837,2022/09/27 08:00,99.9
2838,2022/09/27 09:00,99.88
2839,2022/09/27 10:00,99.88
2840,2022/09/27 11:00,99.85
2841,2022/09/27 12:00,99.84
2842,2022/09/27 13:00,99.9
2843,2022/09/27 14:00,99.91
2844,2022/09/27 15:00,99.91
2845,2022/09/27 16:00,99.9
2846,2022/09/27 17:00,99.84
2847,2022/09/27 18:00,99.9
2848,2022/09/27 19:00,99.82
2849,2022/09/27 20:00,99.89
2850,2022/09/27 21:00,99.8
2851,2022/09/27 22:00,99.86
2852,2022/09/27 23:00,99.9
2853,2022/09/28 00:00,99.88
2854,2022/09/28 01:00,99.76
2855,2022/09/28 02:00,99.84
2856,2022/09/28 03:00,99.85
2857,2022/09/28 04:00,99.88
2858,2022/09/28 05:00,99.86
2859,2022/09/28 06:00,99.6
2860,2022/09/28 07:00,98.46
2861,2022/09/28 08:00,97.07
2862,2022/09/28 09:00,96.27
2863,2022/09/28 10:00,97.08
2864,2022/09/28 11:00,98.43
2865,2022/09/28 12:00,99.09
2866,2022/09/28 13:00,99.73
2867,2022/09/28 14:00,99.62
2868,2022/09/28 15:00,99.8
2869,2022/09/28 16:00,99.73
2870,2022/09/28 17:00,99.74
2871,2022/09/28 18:00,99.78
2872,2022/09/28 19:00,99.63
2873,2022/09/28 20:00,99.76
2874,2022/09/28 21:00,99.71
2875,2022/09/28 22:00,99.87
2876,2022/09/28 23:00,99.86
2877,2022/09/29 00:00,99.87
2878,2022/09/29 01:00,99.64
2879,2022/09/29 02:00,99.6
2880,2022/09/29 03:00,99.75
2881,2022/09/29 04:00,99.75
2882,2022/09/29 05:00,99.85
2883,2022/09/29 06:00,99.88
2884,2022/09/29 07:00,99.79
2885,2022/09/29 08:00,99.75
2886,2022/09/29 09:00,99.78
2887,2022/09/29 10:00,99.86
2888,2022/09/29 11:00,99.83
2889,2022/09/29 12:00,99.83
2890,2022/09/29 13:00,99.83
2891,2022/09/29 14:00,99.63
2892,2022/09/29 15:00,99.85
2893,2022/09/29 16:00,99.74
2894,2022/09/29 17:00,99.67
2895,2022/09/29 18:00,99.82
2896,2022/09/29 19:00,99.85
2897,2022/09/29 20:00,99.76
2898,2022/09/29 21:00,99.81
2899,2022/09/29 22:00,99.72
2900,2022/09/29 23:00,99.69
2901,2022/09/30 00:00,99.82
2902,2022/09/30 01:00,99.37
2903,2022/09/30 02:00,99.22
2904,2022/09/30 03:00,99.19
2905,2022/09/30 04:00,99.11
2906,2022/09/30 05:00,99.92
2907,2022/09/30 06:00,99.9
2908,2022/09/30 07:00,99.75
2909,2022/09/30 08:00,99.62
2910,2022/09/30 09:00,99.84
2911,2022/09/30 10:00,99.71
2912,2022/09/30 11:00,99.86
2913,2022/09/30 12:00,99.87
2914,2022/09/30 13:00,99.88
2915,2022/09/30 14:00,99.88
2916,2022/09/30 15:00,99.89
2917,2022/09/30 16:00,99.76
2918,2022/09/30 17:00,99.74
2919,2022/09/30 18:00,99.81
2920,2022/09/30 19:00,99.87
2921,2022/09/30 20:00,99.86
2922,2022/09/30 21:00,99.88
2923,2022/09/30 22:00,99.85
2924,2022/09/30 23:00,99.72
2925,2022/10/01 00:00,99.85
2926,2022/10/01 01:00,99.51
2927,2022/10/01 02:00,99.49
2928,2022/10/01 03:00,99.67
2929,2022/10/01 04:00,99.9
2930,2022/10/01 05:00,99.73
2931,2022/10/01 06:00,99.82
2932,2022/10/01 07:00,99.76
2933,2022/10/01 08:00,99.8
2934,2022/10/01 09:00,99.82
2935,2022/10/01 10:00,99.81
2936,2022/10/01 11:00,99.78
2937,2022/10/01 12:00,99.8
2938,2022/10/01 13:00,99.83
2939,2022/10/01 14:00,99.88
2940,2022/10/01 15:00,99.69
2941,2022/10/01 16:00,99.8
2942,2022/10/01 17:00,99.66
2943,2022/10/01 18:00,99.83
2944,2022/10/01 19:00,99.78
2945,2022/10/01 20:00,99.86
2946,2022/10/01 21:00,99.9
2947,2022/10/01 22:00,99.91
2948,2022/10/01 23:00,99.46
2949,2022/10/02 00:00,99.55
2950,2022/10/02 01:00,99.85
2951,2022/10/02 02:00,99.74
2952,2022/10/02 03:00,99.94
2953,2022/10/02 04:00,99.94
2954,2022/10/02 05:00,99.86
2955,2022/10/02 06:00,99.74
2956,2022/10/02 07:00,99.84
2957,2022/10/02 08:00,99.84
2958,2022/10/02 09:00,99.72
2959,2022/10/02 10:00,99.85
2960,2022/10/02 11:00,99.75
2961,2022/10/02 12:00,99.79
2962,2022/10/02 13:00,99.58
2963,2022/10/02 14:00,99.55
2964,2022/10/02 15:00,99.79
2965,2022/10/02 16:00,99.83
2966,2022/10/02 17:00,99.79
2967,2022/10/02 18:00,99.79
2968,2022/10/02 19:00,99.85
2969,2022/10/02 20:00,99.87
2970,2022/10/02 21:00,99.9
2971,2022/10/02 22:00,99.88
2972,2022/10/02 23:00,99.77
2973,2022/10/03 00:00,99.66
2974,2022/10/03 01:00,99.33
2975,2022/10/03 02:00,99.33
2976,2022/10/03 03:00,99.38
2977,2022/10/03 04:00,99.07
2978,2022/10/03 05:00,99.66
2979,2022/10/03 06:00,99.76
2980,2022/10/03 07:00,99.83
2981,2022/10/03 08:00,99.88
2982,2022/10/03 09:00,99.88
2983,2022/10/03 10:00,99.91
2984,2022/10/03 11:00,99.9
2985,2022/10/03 12:00,99.88
2986,2022/10/03 13:00,99.56
2987,2022/10/03 14:00,99.87
2988,2022/10/03 15:00,99.88
2989,2022/10/03 16:00,99.89
2990,2022/10/03 17:00,99.83
2991,2022/10/03 18:00,99.86
2992,2022/10/03 19:00,99.76
2993,2022/10/03 20:00,99.7
2994,2022/10/03 21:00,99.76
2995,2022/10/03 22:00,99.79
2996,2022/10/03 23:00,99.9
2997,2022/10/04 00:00,99.62
2998,2022/10/04 01:00,99.81
2999,2022/10/04 02:00,99.94
3000,2022/10/04 03:00,99.94
3001,2022/10/04 04:00,99.93
3002,2022/10/04 05:00,99.93
3003,2022/10/04 06:00,99.92
3004,2022/10/04 07:00,99.91
3005,2022/10/04 08:00,99.88
3006,2022/10/04 09:00,99.89
3007,2022/10/04 09:00,100.02
3008,2022/10/04 10:00,99.85
3009,2022/10/04 11:00,99.87
3010,2022/10/04 12:00,99.89
3011,2022/10/04 13:00,99.9
3012,2022/10/04 14:00,99.88
3013,2022/10/04 15:00,99.89
3014,2022/10/04 16:00,99.87
3015,2022/10/04 17:00,99.75
3016,2022/10/04 18:00,99.76
3017,2022/10/04 19:00,99.75
3018,2022/10/04 20:00,99.85
3019,2022/10/04 21:00,99.89
3020,2022/10/04 22:00,99.8
3021,2022/10/04 23:00,99.66
3022,2022/10/05 00:00,99.8
3023,2022/10/05 01:00,99.12
3024,2022/10/05 02:00,99.61
3025,2022/10/05 03:00,99.94
3026,2022/10/05 04:00,99.95
3027,2022/10/05 05:00,99.95
3028,2022/10/05 06:00,99.92
3029,2022/10/05 07:00,99.85
3030,2022/10/05 08:00,99.88
3031,2022/10/05 09:00,99.87
3032,2022/10/05 10:00,99.86
3033,2022/10/05 11:00,99.88
3034,2022/10/05 12:00,99.91
3035,2022/10/05 13:00,99.85
3036,2022/10/05 14:00,99.9
3037,2022/10/05 15:00,99.75
3038,2022/10/05 16:00,99.87
3039,2022/10/05 17:00,99.86
3040,2022/10/05 18:00,99.84
3041,2022/10/05 19:00,99.81
3042,2022/10/05 20:00,99.88
3043,2022/10/05 21:00,99.86
3044,2022/10/05 22:00,99.89
3045,2022/10/05 23:00,99.86
3046,2022/10/06 00:00,99.42
3047,2022/10/06 01:00,98.17
3048,2022/10/06 02:00,98.51
3049,2022/10/06 03:00,98.47
3050,2022/10/06 04:00,98.81
3051,2022/10/06 05:00,99.39
3052,2022/10/06 06:00,99.47
3053,2022/10/06 07:00,99.74
3054,2022/10/06 08:00,99.91
3055,2022/10/06 09:00,99.9
3056,2022/10/06 10:00,99.88
3057,2022/10/06 11:00,99.85
3058,2022/10/06 12:00,99.9
3059,2022/10/06 13:00,99.9
3060,2022/10/06 14:00,99.92
3061,2022/10/06 15:00,99.87
3062,2022/10/06 16:00,99.9
3063,2022/10/06 17:00,99.9
3064,2022/10/06 18:00,99.9
3065,2022/10/06 19:00,99.92
3066,2022/10/06 20:00,99.91
3067,2022/10/06 21:00,99.92
3068,2022/10/06 22:00,99.92
3069,2022/10/06 23:00,99.92
3070,2022/10/07 00:00,99.28
3071,2022/10/07 01:00,98.69
3072,2022/10/07 02:00,98.69
3073,2022/10/07 03:00,98.84
3074,2022/10/07 04:00,98.89
3075,2022/10/07 05:00,99.4
3076,2022/10/07 06:00,99.59
3077,2022/10/07 07:00,99.86
3078,2022/10/07 08:00,99.89
3079,2022/10/07 09:00,99.85
3080,2022/10/07 10:00,99.82
3081,2022/10/07 11:00,99.88
3082,2022/10/07 12:00,99.89
3083,2022/10/07 13:00,99.89
3084,2022/10/07 14:00,99.83
3085,2022/10/07 15:00,99.7
3086,2022/10/07 16:00,99.85
3087,2022/10/07 17:00,99.86
3088,2022/10/07 18:00,99.79
3089,2022/10/07 19:00,99.82
3090,2022/10/07 20:00,99.83
3091,2022/10/07 21:00,99.9
3092,2022/10/07 22:00,99.37
3093,2022/10/07 23:00,99.18
3094,2022/10/08 00:00,99.1
3095,2022/10/08 01:00,98.98
3096,2022/10/08 02:00,98.97
3097,2022/10/08 03:00,99.01
3098,2022/10/08 04:00,98.98
3099,2022/10/08 05:00,99.17
3100,2022/10/08 06:00,99.78
3101,2022/10/08 07:00,99.85
3102,2022/10/08 08:00,99.86
3103,2022/10/08 09:00,99.83
3104,2022/10/08 10:00,99.88
3105,2022/10/08 11:00,99.88
3106,2022/10/08 12:00,99.87
3107,2022/10/08 13:00,99.85
3108,2022/10/08 14:00,99.64
3109,2022/10/08 15:00,99.73
3110,2022/10/08 16:00,99.81
3111,2022/10/08 17:00,99.78
3112,2022/10/08 18:00,99.71
3113,2022/10/08 19:00,99.82
3114,2022/10/08 20:00,99.87
3115,2022/10/08 21:00,99.84
3116,2022/10/08 22:00,99.85
3117,2022/10/08 23:00,99.9
3118,2022/10/09 00:00,99.94
3119,2022/10/09 01:00,99.94
3120,2022/10/09 02:00,99.94
3121,2022/10/09 03:00,99.92
3122,2022/10/09 04:00,99.94
3123,2022/10/09 05:00,99.94
3124,2022/10/09 06:00,99.78
3125,2022/10/09 07:00,99.78
3126,2022/10/09 08:00,99.88
3127,2022/10/09 09:00,99.91
3128,2022/10/09 10:00,99.83
3129,2022/10/09 11:00,99.82
3130,2022/10/09 12:00,99.86
3131,2022/10/09 13:00,99.88
3132,2022/10/09 14:00,99.84
3133,2022/10/09 15:00,99.78
3134,2022/10/09 16:00,99.82
3135,2022/10/09 17:00,99.84
3136,2022/10/09 18:00,99.81
3137,2022/10/09 19:00,99.73
3138,2022/10/09 20:00,99.75
3139,2022/10/09 21:00,99.83
3140,2022/10/09 22:00,99.82
3141,2022/10/09 23:00,99.76
3142,2022/10/10 00:00,99.59
3143,2022/10/10 01:00,99.31
3144,2022/10/10 02:00,98.83
3145,2022/10/10 03:00,98.73
3146,2022/10/10 04:00,98.92
3147,2022/10/10 05:00,99.04
3148,2022/10/10 06:00,99.28
3149,2022/10/10 07:00,99.59
3150,2022/10/10 08:00,99.85
3151,2022/10/10 09:00,99.89
3152,2022/10/10 10:00,99.89
3153,2022/10/10 11:00,99.89
3154,2022/10/10 12:00,99.89
3155,2022/10/10 13:00,99.83
3156,2022/10/10 14:00,99.85
