DATETIME_ID,CELL_NODE_ID,CELL_NAME,NODE_NAME,INIT_ERAB_SR,CSFB_SR,RRC_SUCC,RRC_ATT,S1_SUCC,S1_ATT,E_RAB_SUCC,E_RAB_ATT,CSFB_PREP_SUCC,CSFB_ATT,DISTRICT,PROVINCE,TTML,DVT,TVT,HOUR,DATE,VENDOR,REGION,ERAB_SR_Status,CSFB_SR_Status,ERAB_DR_Status,TRAFFIC4G,ERAB_DR,TOTAL_ERAB,ERAB_ABNORMAL,CONN_ESTAB_SUCC,CONN_ESTAB_ATT,RRC_SR,DKD4G,THP_VOL_DL,THP_VOL_UL,THP_TIME_UL,INTERRAT_HO_ATT,INTERRAT_HO_SUCC,INTERRAT_HO_SR,THP_TIME_DL,IPTHP_UL,IPTHP_DL,T_AVAIL,T_SAMPLE,INTRAFEQ_HO_SUCC,INTRAFEQ_HO_ATT,INTRAFEQ_HO_SR,VoLTE_ERAB_SUCC,VoLTE_ERAB_ATT,VoLTE_ERAB_DROP,VoLTE_ERAB_ASSIGN,VoLTE_Pkt_Lost_DL_Drop,VoLTE_Pkt_Lost_DL_Send,VoLTE_Pkt_Lost_UL_Lost,VoLTE_Pkt_Lost_UL_Transmitted,VoLTE_IntraHO_Succ,VoLTE_IntraHO_Att,VoLTE_SRVCC_HO_SUCC,VoLTE_SRVCC_HO_ATT,AVE_ERAB_NUM,MAX_ERAB_NUM,Data_VoLTE,pmHoExeAttSrvcc,pmHoPrepSuccSrvc,VoLTE_ERAB_SR,VoLTE_ERAB_DR,VoLTE_Pkt_Lost_DL_DR,VoLTE_Pkt_Lost_UL_DR,VoLTE_IntraHO_SR,VoLTE_SRVCC_HO_SR,VoLTE_SRVCC_HO_Pre_SR,VoLTE_SRVCC_HO_Pre_SUCC,VoLTE_SRVCC_HO_Pre_ATT,VoLTE_SRVCC_HO_SR_2
2022092711,1003,DNCL06M4BA,DNCL06,99.9,99.63,4200,4203,4201,4200,4034,4036,272,273,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,11,27/09/2022,NOKIA,3,1,1,1,7.90011,0.17,4171,7,4200,4203,99.93,100,31104317440,2145506176,647587,17,17,100,956849,3313.08,32507.03,3600,3600,1258,1263,99.6,12,12,0,13,0,8978,8,15839,3,3,0,0,0.13,425,0.118055556,NULL,NULL,100,0,0,0.05,100,100,0,0,0,0
2022092712,1003,DNCL06M4BA,DNCL06,99.97,100,3162,3163,3162,3162,2927,2927,115,115,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,12,27/09/2022,NOKIA,3,1,1,1,9.25895,0.26,3127,8,3162,3163,99.97,100,37503417344,2442714784,737584,6,6,100,1352043,3311.78,27738.33,3600,3600,903,906,99.67,7,7,0,7,2,8327,3,7717,1,1,0,0,0.09,290,0.080555556,NULL,NULL,100,0,0.02,0.04,100,100,0,0,0,0
2022092713,1003,DNCL06M4BA,DNCL06,NULL,99.26,3379,3379,3379,3379,0,0,135,136,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,13,27/09/2022,NOKIA,3,1,1,1,8.19957,NULL,0,0,3379,3379,100,100,30752917504,2134690304,707768,10,10,100,1074662,3016.09,28616.36,3600,3600,937,938,99.89,0,0,0,0,1,15752,0,16326,1,1,0,0,0,0,0,NULL,NULL,100,0,0.01,0,100,100,0,0,0,0
2022092714,1003,DNCL06M4BA,DNCL06,99.91,99.45,3413,3413,3413,3413,3330,3333,180,181,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,14,27/09/2022,NOKIA,3,1,1,1,9.36803,0.3,3311,10,3413,3413,100,100,36059729408,2578446080,781578,11,10,90.91,1334551,3299.03,27020.12,3600,3600,1048,1049,99.9,0,0,0,0,0,20,0,0,1,1,0,0,0,2,0.000555556,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022092715,1003,DNCL06M4BA,DNCL06,99.94,100,3190,3191,3190,3190,3004,3005,174,174,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,15,27/09/2022,NOKIA,3,1,1,1,6.81324,0.17,3028,5,3190,3191,99.97,100,23241633024,2370729856,631796,8,8,100,859919,3752.37,27027.7,3600,3600,651,654,99.54,1,1,0,2,0,1536,24,1265,0,0,0,0,0.02,61,0.016944444,NULL,NULL,100,0,0,1.9,100,100,0,0,0,0
2022092716,1003,DNCL06M4BA,DNCL06,100,100,2738,2738,2738,2738,2569,2569,106,106,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,16,27/09/2022,NOKIA,3,1,1,1,5.87671,0.23,2574,6,2738,2738,100,100,21310027264,1752170816,429253,10,10,100,673806,4081.91,31626.35,3600,3600,464,465,99.78,3,3,0,4,1,4503,4,4353,1,1,0,0,0.04,144,0.04,NULL,NULL,100,0,0.02,0.09,100,100,0,0,0,0
2022092717,1003,DNCL06M4BA,DNCL06,100,100,2731,2731,2731,2731,2542,2542,118,118,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,17,27/09/2022,NOKIA,3,1,1,1,6.08325,0.16,2532,4,2731,2731,100,100,24658225152,2045872832,528030,10,10,100,699310,3874.54,35260.79,3600,3600,461,465,99.14,1,1,0,1,0,2318,0,1812,6,6,0,0,0.02,70,0.019444444,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022092718,1003,DNCL06M4BA,DNCL06,99.96,100,2800,2800,2800,2800,2573,2574,112,112,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,18,27/09/2022,NOKIA,3,1,1,1,9.13521,0.12,2568,3,2800,2800,100,100,37859076096,2857397120,782446,15,14,93.33,1390956,3651.88,27218.03,3600,3600,349,351,99.43,0,0,0,1,0,1205,0,183,2,2,0,0,0.01,32,0.008888889,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022092719,1003,DNCL06M4BA,DNCL06,100,100,2619,2619,2619,2619,2394,2394,91,91,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,19,27/09/2022,NOKIA,3,1,1,1,11.08402,0.04,2414,1,2619,2619,100,100,42693211136,4699629568,1366531,7,7,100,1669621,3439.09,25570.6,3600,3600,266,268,99.25,1,1,0,2,0,494,0,2849,0,0,0,0,0.03,83,0.023055556,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022092720,1003,DNCL06M4BA,DNCL06,100,100,2548,2548,2548,2548,2362,2362,59,59,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,20,27/09/2022,NOKIA,3,1,1,1,9.82691,0.08,2390,2,2548,2548,100,100,42573073920,3621366656,1041939,6,6,100,1990203,3475.6,21391.32,3600,3600,337,338,99.7,1,1,0,0,0,410,0,353,2,2,0,0,0,11,0.003055556,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022092721,1003,DNCL06M4BA,DNCL06,99.96,100,2458,2459,2458,2458,2203,2203,67,67,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,21,27/09/2022,NOKIA,3,1,1,1,13.99975,0.09,2174,2,2458,2459,99.96,100,62259974144,4062857472,1119900,11,11,100,3023132,3627.88,20594.53,3600,3600,317,317,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022092722,1003,DNCL06M4BA,DNCL06,100,100,2509,2509,2509,2509,2285,2285,13,13,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,22,27/09/2022,NOKIA,3,1,1,1,10.11867,0,2234,0,2509,2509,100,100,41254623232,3478125248,772517,10,9,90,1453555,4502.33,28381.88,3600,3600,228,228,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022092723,1003,DNCL06M4BA,DNCL06,99.97,100,2965,2965,2965,2965,2867,2868,35,35,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,23,27/09/2022,NOKIA,3,1,1,1,12.90062,0.39,2826,11,2965,2965,100,87.78,62633309184,5241481472,1454503,18,19,105.56,5905854,3603.62,10605.29,3160,3600,400,403,99.26,0,0,0,0,0,10289,2,11419,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0.02,100,100,0,0,0,0
2022092811,1003,DNCL06M4BA,DNCL06,99.71,98.78,2091,2094,2091,2091,2029,2032,81,82,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,11,28/09/2022,NOKIA,3,1,1,1,5.36947,0.56,1965,11,2091,2094,99.86,33.89,24264267264,1149627552,579617,11,11,100,1817339,1983.43,13351.54,1220,3600,468,468,100,4,4,0,4,0,1415,0,1499,0,0,0,0,0.04,53,0.014722222,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022092812,1003,DNCL06M4BA,DNCL06,99.81,99.45,5818,5818,5817,5818,5776,5786,181,182,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,12,28/09/2022,NOKIA,3,1,1,1,17.37081,0.14,5835,8,5818,5818,100,100,70220421120,3341093376,1566759,23,23,100,5684379,2132.49,12353.23,3600,3600,1085,1089,99.63,6,6,0,6,0,10518,7,12416,3,3,0,0,0.1,349,0.096944444,NULL,NULL,100,0,0,0.06,100,100,0,0,0,0
2022092813,1003,DNCL06M4BA,DNCL06,99.88,99.47,5161,5162,5159,5161,5174,5177,187,188,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,13,28/09/2022,NOKIA,3,1,1,1,15.88745,0.53,5282,28,5161,5162,99.98,100,71785375744,3455781824,1643931,7,7,100,5525099,2102.15,12992.6,3600,3600,1341,1343,99.85,5,5,0,3,0,3695,9,2589,2,2,0,0,0.03,113,0.031388889,NULL,NULL,100,0,0,0.35,100,100,0,0,0,0
2022092917,1003,DNCL06M4BA,DNCL06,100,100,855,855,855,855,830,830,52,52,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,17,29/09/2022,NOKIA,3,1,1,1,0.74223,0.24,826,2,855,855,100,72.41,2638601728,347579392,104409,1,1,100,102786,3329.02,25670.83,630,870,415,415,100,0,0,0,1,0,2,0,9,1,1,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022092918,1003,DNCL06M4BA,DNCL06,99.97,100,3661,3662,3661,3661,3706,3706,180,180,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,18,29/09/2022,NOKIA,3,1,1,1,6.68743,0.11,3719,4,3661,3662,99.97,100,23010336768,2684169952,599473,19,19,100,691153,4477.55,33292.68,3600,3600,1616,1617,99.94,2,2,0,1,0,249,0,218,2,2,0,0,0,8,0.002222222,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022092919,1003,DNCL06M4BA,DNCL06,100,100,3891,3891,3891,3891,3864,3864,136,136,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,19,29/09/2022,NOKIA,3,1,1,1,8.79167,0.94,4031,38,3891,3891,100,100,37666053120,2035543904,671984,18,18,100,1199360,3029.16,31405.13,3600,3600,1417,1419,99.86,3,3,0,3,1,4165,0,5092,13,14,0,0,0.04,146,0.040555556,NULL,NULL,100,0,0.02,0,92.86,100,0,0,0,0
2022092920,1003,DNCL06M4BA,DNCL06,99.92,99.17,3599,3601,3599,3599,3592,3593,119,120,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,20,29/09/2022,NOKIA,3,1,1,1,12.19114,0.58,3788,22,3599,3601,99.94,100,52700413440,3984962752,1254713,10,10,100,3226808,3176,16332.06,3600,3600,1280,1283,99.77,8,8,0,6,0,10708,12,10337,2,2,0,0,0.13,381,0.105833333,NULL,NULL,100,0,0,0.12,100,100,0,0,0,0
2022092921,1003,DNCL06M4BA,DNCL06,99.87,98.99,3163,3165,3163,3163,3206,3208,98,99,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,21,29/09/2022,NOKIA,3,1,1,1,9.04564,0.16,3187,5,3163,3165,99.94,100,35199395328,2314196192,643559,15,15,100,1648980,3595.93,21346.16,3600,3600,1018,1020,99.8,4,4,0,4,1,16318,2,7017,0,0,0,0,0.13,442,0.122777778,NULL,NULL,100,0,0.01,0.03,100,100,0,0,0,0
2022092922,1003,DNCL06M4BA,DNCL06,100,100,2692,2692,2692,2692,2588,2588,54,54,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,22,29/09/2022,NOKIA,3,1,1,1,12.19149,0.16,2566,4,2692,2692,100,100,44402505728,3292423776,619819,15,15,100,2026970,5311.91,21905.85,3600,3600,719,720,99.86,2,2,0,1,0,1574,0,1101,1,1,0,0,0.01,47,0.013055556,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022092923,1003,DNCL06M4BA,DNCL06,99.96,100,2481,2482,2481,2481,2337,2337,47,47,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,23,29/09/2022,NOKIA,3,1,1,1,4.0388,0.13,2343,3,2481,2482,99.96,100,19061367808,745040440,191361,9,9,100,557894,3893.38,34166.65,3600,3600,455,455,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022093000,1003,DNCL06M4BA,DNCL06,100,100,2087,2087,2087,2087,1941,1941,19,19,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,0,30/09/2022,NOKIA,3,1,1,1,2.84106,0.1,1919,2,2087,2087,100,100,10339868544,2868334320,257100,3,3,100,225010,11156.49,45952.93,3600,3600,385,386,99.74,1,1,0,1,0,844,0,493,0,0,0,0,0.02,48,0.013333333,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022093001,1003,DNCL06M4BA,DNCL06,100,100,1646,1646,1646,1646,1444,1444,5,5,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,1,30/09/2022,NOKIA,3,1,1,1,1.77699,0,1459,0,1646,1646,100,100,7933564416,212992512,54935,5,5,100,105944,3877.17,74884.51,3600,3600,146,146,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022093002,1003,DNCL06M4BA,DNCL06,100,100,1555,1555,1555,1555,1291,1291,2,2,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,2,30/09/2022,NOKIA,3,1,1,1,0.55251,0.08,1298,1,1555,1555,100,100,2853762016,89872552,24860,0,0,0,38118,3615.15,74866.52,3600,3600,76,76,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022093003,1003,DNCL06M4BA,DNCL06,100,100,1587,1587,1587,1587,1389,1389,3,3,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,3,30/09/2022,NOKIA,3,1,1,1,0.18402,0,1400,0,1587,1587,100,100,415132264,45664088,15657,1,1,100,10628,2916.53,39060.24,3600,3600,85,85,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022093004,1003,DNCL06M4BA,DNCL06,99.93,100,1690,1690,1690,1690,1496,1497,7,7,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,4,30/09/2022,NOKIA,3,1,1,1,0.32316,0,1486,0,1690,1690,100,100,776014344,92549600,81249,0,0,0,16629,1139.09,46666.33,3600,3600,144,144,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022093005,1003,DNCL06M4BA,DNCL06,100,100,2046,2046,2046,2046,1838,1838,17,17,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,5,30/09/2022,NOKIA,3,1,1,1,1.89062,0.11,1797,2,2046,2046,100,100,11284600992,164142800,56617,5,5,100,166205,2899.18,67895.68,3600,3600,377,379,99.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022093006,1003,DNCL06M4BA,DNCL06,99.93,98.84,2951,2951,2951,2951,2806,2808,85,86,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,6,30/09/2022,NOKIA,3,1,1,1,5.28798,0.21,2800,6,2951,2951,100,100,23409073664,1050905872,353714,6,6,100,540662,2971.06,43297.06,3600,3600,951,951,100,3,3,0,2,0,3573,3,3487,3,3,0,0,0.05,161,0.044722222,NULL,NULL,100,0,0,0.09,100,100,0,0,0,0
2022093007,1003,DNCL06M4BA,DNCL06,99.98,100,5039,5039,5038,5039,5071,5071,246,246,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,7,30/09/2022,NOKIA,3,1,1,1,11.41748,0.26,5013,13,5039,5039,100,100,50984783360,2277834112,850581,19,19,100,2193414,2677.97,23244.49,3600,3600,1951,1963,99.39,5,5,0,3,2,3524,2,3402,3,3,0,0,0.03,112,0.031111111,NULL,NULL,100,0,0.06,0.06,100,100,0,0,0,0
2022093008,1003,DNCL06M4BA,DNCL06,99.9,100,6107,6108,6107,6107,6161,6166,317,317,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,8,30/09/2022,NOKIA,3,1,1,1,16.15676,0.23,6156,14,6107,6108,99.98,100,80818857984,6403248832,1980468,8,8,100,5707766,3233.2,14159.46,3600,3600,1754,1775,98.82,14,14,0,15,0,17055,2,15611,0,0,0,0,0.18,581,0.161388889,NULL,NULL,100,0,0,0.01,100,100,0,0,0,0
2022093009,1003,DNCL06M4BA,DNCL06,99.71,100,6914,6918,6907,6914,7115,7124,391,391,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,9,30/09/2022,NOKIA,3,1,1,1,13.31505,0.21,7064,15,6914,6918,99.94,100,59975407616,4701296704,1907607,21,21,100,4321976,2464.5,13876.85,3600,3600,1914,1952,98.05,13,13,0,14,2,13416,27,16939,1,1,0,0,0.16,562,0.156111111,NULL,NULL,100,0,0.01,0.16,100,100,0,0,0,0
2022093010,1003,DNCL06M4BA,DNCL06,99.97,99.72,5949,5950,5949,5949,6081,6082,360,361,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,10,30/09/2022,NOKIA,3,1,1,1,13.62536,0.23,6082,14,5949,5950,99.98,100,59425044480,4359023424,1769817,15,15,100,3745782,2462.98,15864.52,3600,3600,1841,1863,98.82,9,9,0,9,2,5490,3,4652,4,4,0,0,0.09,249,0.069166667,NULL,NULL,100,0,0.04,0.06,100,100,0,0,0,0
2022093011,1003,DNCL06M4BA,DNCL06,99.93,99.67,5572,5574,5572,5572,5689,5691,300,301,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,11,30/09/2022,NOKIA,3,1,1,1,13.76684,0.31,5726,18,5572,5574,99.96,100,68763023360,4168491968,1781953,15,15,100,5698012,2339.28,12067.9,3600,3600,1791,1814,98.73,3,3,0,3,0,3896,3,2967,3,3,0,0,0.04,131,0.036388889,NULL,NULL,100,0,0,0.1,100,100,0,0,0,0
2022093012,1003,DNCL06M4BA,DNCL06,99.92,99.21,3953,3953,3953,3953,3922,3925,126,127,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,12,30/09/2022,NOKIA,3,1,1,1,14.05094,0.15,4007,6,3953,3953,100,100,59543874560,3395840288,1338436,16,16,100,2866009,2537.17,20775.89,3600,3600,1209,1211,99.83,4,4,0,4,0,12801,5,16430,0,0,0,0,0.15,519,0.144166667,NULL,NULL,100,0,0,0.03,100,100,0,0,0,0
2022093013,1003,DNCL06M4BA,DNCL06,99.9,100,4258,4260,4258,4258,4090,4092,162,162,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,13,30/09/2022,NOKIA,3,1,1,1,10.52852,0.31,4150,13,4258,4260,99.95,100,41456812032,1973021184,714751,11,10,90.91,1683729,2760.43,24622.02,3600,3600,1196,1203,99.42,2,2,0,0,0,1618,2,1658,3,3,0,0,0.03,80,0.022222222,NULL,NULL,100,0,0,0.12,100,100,0,0,0,0
2022093014,1003,DNCL06M4BA,DNCL06,99.94,100,5355,5357,5355,5355,5378,5379,302,302,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,14,30/09/2022,NOKIA,3,1,1,1,14.0197,0.15,5510,8,5355,5357,99.96,100,68285252608,4152102592,1208739,9,9,100,3916626,3435.07,17434.71,3600,3600,1612,1626,99.14,8,8,0,11,1,8258,2,9309,2,2,0,0,0.11,346,0.096111111,NULL,NULL,100,0,0.01,0.02,100,100,0,0,0,0
2022093015,1003,DNCL06M4BA,DNCL06,99.95,99.71,6145,6146,6145,6145,6083,6085,347,348,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,15,30/09/2022,NOKIA,3,1,1,1,18.28877,0.24,6380,15,6145,6146,99.98,100,91033672704,5304440064,2185851,13,12,92.31,6452677,2426.72,14107.89,3600,3600,1856,1875,98.99,13,13,0,13,30,21085,12,13948,2,2,0,0,0.18,624,0.173333333,NULL,NULL,100,0,0.14,0.09,100,100,0,0,0,0
2022093016,1003,DNCL06M4BA,DNCL06,99.8,99.68,5534,5536,5530,5534,5578,5583,315,316,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,16,30/09/2022,NOKIA,3,1,1,1,11.05495,0.16,5747,9,5534,5536,99.96,100,46444422144,5727050880,1288513,4,4,100,2809558,4444.7,16530.86,3600,3600,2360,2368,99.66,6,6,0,6,9,5302,10,6433,6,6,0,0,0.07,219,0.060833333,NULL,NULL,100,0,0.17,0.16,100,100,0,0,0,0
2022093017,1003,DNCL06M4BA,DNCL06,99.92,100,4743,4745,4743,4743,4789,4791,235,235,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,17,30/09/2022,NOKIA,3,1,1,1,7.63206,0.13,4800,6,4743,4745,99.96,100,29726844928,2626187776,782241,3,3,100,1103131,3357.26,26947.7,3600,3600,2486,2486,100,7,7,0,6,4,2113,0,1624,14,14,0,0,0.05,79,0.021944444,NULL,NULL,100,0,0.19,0,100,100,0,0,0,0
2022093018,1003,DNCL06M4BA,DNCL06,100,100,3857,3857,3857,3857,3915,3915,186,186,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,18,30/09/2022,NOKIA,3,1,1,1,10.90889,0.05,3953,2,3857,3857,100,100,42039087616,5075924800,1151292,7,7,100,2045549,4408.89,20551.49,3600,3600,1521,1525,99.74,13,13,0,14,6,10470,0,9220,1,1,0,0,0.11,362,0.100555556,NULL,NULL,100,0,0.06,0,100,100,0,0,0,0
2022093019,1003,DNCL06M4BA,DNCL06,99.97,100,3720,3720,3720,3720,3662,3663,162,162,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,19,30/09/2022,NOKIA,3,1,1,1,9.62329,0.29,3751,11,3720,3720,100,100,40835222528,3543261056,1038800,11,11,100,1457612,3410.92,28015.15,3600,3600,1400,1400,100,4,4,0,3,0,35598,437,44639,3,3,0,0,0.36,1237,0.343611111,NULL,NULL,100,0,0,0.98,100,100,0,0,0,0
2022093020,1003,DNCL06M4BA,DNCL06,100,100,3570,3570,3570,3570,3537,3537,100,100,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,20,30/09/2022,NOKIA,3,1,1,1,11.62292,0.2,3517,7,3570,3570,100,100,49155180544,3691899904,1269871,12,12,100,2574258,2907.3,19094.89,3600,3600,1231,1233,99.84,2,2,0,2,0,502,0,882,2,2,0,0,0.01,30,0.008333333,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022093021,1003,DNCL06M4BA,DNCL06,100,100,3169,3169,3169,3169,3081,3081,89,89,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,21,30/09/2022,NOKIA,3,1,1,1,11.85459,0.13,3111,4,3169,3169,100,100,51229504512,4482320320,1206053,6,5,83.33,2290578,3716.52,22365.32,3600,3600,814,817,99.63,4,4,0,4,0,9407,4,4680,0,0,0,0,0.07,226,0.062777778,NULL,NULL,100,0,0,0.09,100,100,0,0,0,0
2022093022,1003,DNCL06M4BA,DNCL06,100,100,2776,2776,2776,2776,2749,2749,49,49,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,22,30/09/2022,NOKIA,3,1,1,1,8.64257,0.25,2768,7,2776,2776,100,100,34211621376,3176375328,836098,15,15,100,1260185,3799.05,27148.09,3600,3600,540,540,100,7,7,0,6,0,3726,5,6317,1,1,0,0,0.06,193,0.053611111,NULL,NULL,100,0,0,0.08,100,100,0,0,0,0
2022093023,1003,DNCL06M4BA,DNCL06,100,100,2457,2457,2457,2457,2472,2472,23,23,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,23,30/09/2022,NOKIA,3,1,1,1,3.98397,0.12,2495,3,2457,2457,100,100,15487287808,1837193408,521693,21,16,76.19,395785,3521.6,39130.56,3600,3600,310,310,100,1,1,0,0,0,108,0,118,1,1,0,0,0,6,0.001666667,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022100100,1003,DNCL06M4BA,DNCL06,99.91,100,2389,2390,2389,2389,2244,2245,15,15,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,0,01/10/2022,NOKIA,3,1,1,1,7.08832,0.18,2239,4,2389,2390,99.96,100,31093200384,1216285680,327489,9,9,100,516000,3713.97,60258.14,3600,3600,211,213,99.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022100101,1003,DNCL06M4BA,DNCL06,100,100,1941,1941,1941,1941,1802,1802,11,11,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,1,01/10/2022,NOKIA,3,1,1,1,2.78041,0,1823,0,1941,1941,100,100,9541685632,389037336,142698,3,3,100,145884,2726.3,65405.98,3600,3600,79,79,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022100102,1003,DNCL06M4BA,DNCL06,100,100,2017,2017,2017,2017,1895,1895,4,4,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,2,01/10/2022,NOKIA,3,1,1,1,2.1388,0,1910,0,2017,2017,100,100,11635536384,330553312,97819,3,3,100,161448,3379.23,72069.87,3600,3600,89,89,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022100103,1003,DNCL06M4BA,DNCL06,100,100,2055,2055,2055,2055,1944,1944,6,6,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,3,01/10/2022,NOKIA,3,1,1,1,0.87122,0,1958,0,2055,2055,100,100,3301884640,159882928,53332,0,0,0,66205,2997.88,49873.64,3600,3600,91,91,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,0,0,0,0
2022100104,1003,DNCL06M4BA,DNCL06,100,100,2344,2344,2344,2344,2172,2172,20,20,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,4,01/10/2022,NOKIA,3,1,1,1,1.25135,0.05,2171,1,2344,2344,100,100,3606654720,198895216,65415,5,5,100,60183,3040.51,59928.13,3600,3600,125,125,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,0,0,0,0
