DATETIME_ID,INIT_ERAB_SR,CSFB_SR,TRAFFIC4G,ERAB_DR,TTML,DATE,HOUR,ERAB_SR_Status,CSFB_SR_Status,ERAB_DR_Status,ENODEBS,INTRAFEQ_HO_SR,AVE_ERAB_NUM,MAX_ERAB_NUM,Data_VoLTE,VoLTE_ERAB_SR,VoLTE_ERAB_DR,VoLTE_Pkt_Lost_DL_DR,VoLTE_Pkt_Lost_UL_DR,VoLTE_IntraHO_SR,VoLTE_SRVCC_HO_SR,VoLTE_SRVCC_HO_Pre_SR,VoLTE_SRVCC_HO_Pre_SUCC,VoLTE_SRVCC_HO_Pre_ATT,VoLTE_SRVCC_HO_SR_2
2022092817,99.74,99.9,66349,0.27,Mien Trung,28/09/2022,17,1,1,1,5785,98.91,NULL,NULL,155.6311111,98.66,0.53,0.1,0.18,98.95,0,20.78,53,255,20.39
2022092818,99.78,99.91,75112.7,0.28,Mien Trung,28/09/2022,18,1,1,1,5791,98.86,NULL,NULL,133.645,98.81,0.77,0.11,0.24,99.05,0,14.47,69,477,14.47
2022092819,99.63,99.9,87484,0.29,Mien Trung,28/09/2022,19,1,1,1,5834,98.84,NULL,NULL,122.3680556,98.86,0.76,0.04,0.14,99.06,0,85,51,60,85
2022092820,99.76,99.89,94246.7,0.25,Mien Trung,28/09/2022,20,1,1,1,5848,98.83,NULL,NULL,90.05861111,98.69,0.75,0.08,0.13,98.86,0,66.67,32,48,66.67
2022092821,99.71,99.87,79557.9,0.22,Mien Trung,28/09/2022,21,1,1,1,5822,98.8,NULL,NULL,46.56027778,98.77,0.52,0.05,0.11,99.65,0,1.77,14,792,1.77
2022092822,99.87,99.91,61916.2,0.15,Mien Trung,28/09/2022,22,1,1,1,5799,98.8,NULL,NULL,24.29111111,99,0.69,0.02,0.07,99.57,0,100,8,8,100
2022092823,99.86,99.92,37355,0.13,Mien Trung,28/09/2022,23,1,1,1,5633,98.6,NULL,NULL,9.212777778,99.32,0.77,0.07,0.05,100,0,11.29,7,62,11.29
2022092900,99.87,99.95,23016.1,0.1,Mien Trung,29/09/2022,0,1,1,1,5770,98.48,NULL,NULL,5.381388889,99.89,0.21,0.06,0.18,98.75,0,100,2,2,100
2022092901,99.64,99.94,15477.2,0.09,Mien Trung,29/09/2022,1,1,1,1,5760,98.44,NULL,NULL,2.5525,100,0.56,0.06,0.06,98.92,0,100,1,1,100
2022092902,99.6,99.88,10410.6,0.09,Mien Trung,29/09/2022,2,1,1,1,5747,98.29,NULL,NULL,1.986388889,98.55,0.58,0.17,0.09,100,0,100,1,1,100
2022092903,99.75,99.9,8769.1,0.09,Mien Trung,29/09/2022,3,1,1,1,5734,98.3,NULL,NULL,1.571111111,99.63,1.12,0.05,0.03,100,0,100,2,2,100
2022092904,99.75,99.94,9974.7,0.1,Mien Trung,29/09/2022,4,1,1,1,5715,98.42,NULL,NULL,3.448611111,99.59,1.23,0.03,0.12,100,0,100,6,6,100
2022092905,99.85,99.93,20972.8,0.13,Mien Trung,29/09/2022,5,1,1,1,5704,98.66,NULL,NULL,10.58083333,99.23,0.64,0.02,0.04,99.19,0,100,6,6,100
2022092906,99.88,99.92,38796.9,0.21,Mien Trung,29/09/2022,6,1,1,1,5739,98.96,NULL,NULL,44.04694444,98.61,0.68,0.05,0.09,99.13,0,11.15,29,260,11.15
2022092907,99.79,99.91,47522.1,0.24,Mien Trung,29/09/2022,7,1,1,1,5742,99,NULL,NULL,119.3872222,98.92,0.53,0.04,0.07,99.3,0,26.38,43,163,25.77
2022092908,99.75,99.9,51986.8,0.28,Mien Trung,29/09/2022,8,1,1,1,5793,98.9,NULL,NULL,197.0422222,99.15,0.47,0.04,0.43,99.13,0,14.36,58,404,14.36
2022092909,99.78,99.91,57648.6,0.29,Mien Trung,29/09/2022,9,1,1,1,5828,98.87,NULL,NULL,220.3230556,99.09,0.38,0.05,0.27,99.21,0,13.32,53,398,12.31
2022092910,99.86,99.9,60239,0.29,Mien Trung,29/09/2022,10,1,1,1,5871,98.9,NULL,NULL,218.3163889,99.18,0.58,0.05,0.33,99.15,0,12.38,64,517,12.38
2022092911,99.83,99.89,68979.4,0.28,Mien Trung,29/09/2022,11,1,1,1,5918,98.93,NULL,NULL,184.3147222,99.03,0.66,0.08,0.42,99.3,0,50.86,89,175,50.86
2022092912,99.83,99.91,76649.4,0.25,Mien Trung,29/09/2022,12,1,1,1,5944,98.81,NULL,NULL,100.7447222,99.05,0.39,0.06,0.09,98.99,0,61.11,33,54,61.11
2022092913,99.83,99.91,65375.1,0.23,Mien Trung,29/09/2022,13,1,1,1,5975,98.88,NULL,NULL,106.2530556,99.18,0.49,0.05,0.21,99.32,0,14.83,39,263,14.83
2022092914,99.63,99.91,59792.9,0.26,Mien Trung,29/09/2022,14,1,1,1,5996,98.86,NULL,NULL,172.8011111,99.08,0.44,0.04,0.31,99.08,0,28.67,41,143,28.67
2022092915,99.85,99.91,56626.4,0.26,Mien Trung,29/09/2022,15,1,1,1,5995,98.93,NULL,NULL,193.4772222,99.08,0.49,0.04,0.12,99.29,0,22.13,56,253,22.13
2022092916,99.74,99.96,56395.3,0.26,Mien Trung,29/09/2022,16,1,1,1,6008,98.98,NULL,NULL,206.5827778,98.92,0.44,0.04,0.37,99.14,0,43.7,52,119,42.86
2022092917,99.67,99.89,59401.7,0.26,Mien Trung,29/09/2022,17,1,1,1,6021,98.98,NULL,NULL,181.9877778,99.08,0.54,0.05,0.37,99.35,0,13.52,66,488,13.52
2022092918,99.82,99.9,74048.4,0.23,Mien Trung,29/09/2022,18,1,1,1,6045,98.98,NULL,NULL,142.2994444,99.13,0.49,0.03,0.61,98.72,0,27.4,40,146,26.71
2022092919,99.85,99.91,83112.7,0.24,Mien Trung,29/09/2022,19,1,1,1,6046,98.94,NULL,NULL,129.6869444,98.62,0.54,0.04,0.1,99.11,0,19.25,41,213,19.25
2022092920,99.76,99.9,93825.6,0.23,Mien Trung,29/09/2022,20,1,1,1,6038,98.82,NULL,NULL,94.10083333,98.95,0.54,0.03,0.09,98.93,0,8.7,30,345,8.7
2022092921,99.81,99.89,85501.2,0.19,Mien Trung,29/09/2022,21,1,1,1,6042,98.78,NULL,NULL,65.28194444,99.18,0.5,0.04,0.09,98.98,0,13.77,19,138,13.77
2022092922,99.72,99.87,64293.2,0.15,Mien Trung,29/09/2022,22,1,1,1,6013,98.82,NULL,NULL,30.51055556,99.48,0.51,0.04,0.06,99.53,0,100,14,14,64.29
2022092923,99.69,99.88,40004.7,0.12,Mien Trung,29/09/2022,23,1,1,1,5852,98.69,NULL,NULL,16.81083333,99.78,0.51,0.02,0.06,99.4,0,3.73,6,161,3.73
2022093000,99.82,99.96,24309.4,0.09,Mien Trung,30/09/2022,0,1,1,1,6003,98.61,NULL,NULL,4.6875,99.36,0.8,0.02,0.08,99.28,0,100,5,5,100
2022093001,99.37,99.88,14795.3,0.08,Mien Trung,30/09/2022,1,1,1,1,5993,98.46,NULL,NULL,2.060833333,97.49,0,0.01,0.05,98.33,100,0,0,0,0
2022093002,99.22,99.93,10377.9,0.08,Mien Trung,30/09/2022,2,1,1,1,5978,98.47,NULL,NULL,1.959166667,99.06,1.25,0.01,0.06,95.93,0,100,4,4,100
2022093003,99.19,99.96,8662,0.08,Mien Trung,30/09/2022,3,1,1,1,5975,98.58,NULL,NULL,2.949166667,99.1,0,0.04,0.03,99.66,100,0,0,0,0
2022093004,99.11,99.9,10363.8,0.09,Mien Trung,30/09/2022,4,1,1,1,5967,98.56,NULL,NULL,4.161388889,99.83,0,0.03,0.03,98.5,100,0,0,0,0
2022093005,99.92,99.92,22376.9,0.11,Mien Trung,30/09/2022,5,1,1,1,5960,98.85,NULL,NULL,13.23611111,99.73,1.04,0.04,0.07,99.34,0,100,12,12,100
2022093006,99.9,99.98,39564,0.17,Mien Trung,30/09/2022,6,1,1,1,5977,99.06,NULL,NULL,47.76833333,99.07,0.55,0.02,0.06,98.99,0,11.54,24,208,11.54
2022093007,99.75,99.92,47154,0.21,Mien Trung,30/09/2022,7,1,1,1,6010,99.03,NULL,NULL,119.6508333,99.34,0.44,0.03,0.08,99.48,0,15.19,36,237,14.77
2022093008,99.62,99.91,51419.7,0.25,Mien Trung,30/09/2022,8,1,1,1,6015,98.95,NULL,NULL,188.3777778,99.09,0.4,0.03,0.08,99.25,0,23.28,44,189,22.75
2022093009,99.84,99.91,55072.4,0.26,Mien Trung,30/09/2022,9,1,1,1,6059,98.91,NULL,NULL,213.7475,99.2,0.45,0.03,0.31,99.17,0,34.69,51,147,34.01
2022093010,99.71,99.91,58767.5,0.27,Mien Trung,30/09/2022,10,1,1,1,6082,98.88,NULL,NULL,208.7138889,99.23,0.39,0.05,0.09,99.11,0,19.32,40,207,18.36
2022093011,99.86,99.9,71099.4,0.26,Mien Trung,30/09/2022,11,1,1,1,6087,98.9,NULL,NULL,168.0875,99.1,0.53,0.04,0.1,99.12,0,41.07,69,168,39.88
2022093012,99.87,99.89,76766.3,0.22,Mien Trung,30/09/2022,12,1,1,1,6108,98.85,NULL,NULL,93.93027778,98.97,0.38,0.05,0.09,99.2,0,31.51,23,73,31.51
2022093013,99.88,99.91,60846.1,0.22,Mien Trung,30/09/2022,13,1,1,1,6105,98.9,NULL,NULL,94.57305556,99.32,0.54,0.03,0.29,99.23,0,84,42,50,80
2022093014,99.88,99.91,58151,0.23,Mien Trung,30/09/2022,14,1,1,1,6093,98.89,NULL,NULL,167.4038889,99.4,0.54,0.03,0.37,98.97,0,40.83,49,120,40.83
2022093015,99.89,99.9,53605,0.25,Mien Trung,30/09/2022,15,1,1,1,6113,98.95,NULL,NULL,195.8222222,99.18,0.32,0.03,0.09,99.29,0,66.13,41,62,66.13
2022093016,99.76,99.91,54524.2,0.25,Mien Trung,30/09/2022,16,1,1,1,6126,98.98,NULL,NULL,196.2016667,99.22,0.35,0.05,0.09,99.03,0,9.88,32,324,9.57
2022093017,99.74,99.91,61415.2,0.24,Mien Trung,30/09/2022,17,1,1,1,6136,99.03,NULL,NULL,179.1952778,99.09,0.49,0.04,0.09,99.13,0,14.51,65,448,14.51
2022093018,99.81,99.9,72102.2,0.23,Mien Trung,30/09/2022,18,1,1,1,6127,98.97,NULL,NULL,142.7716667,99.06,0.55,0.04,0.22,99.27,0,9.24,44,476,9.24
2022093019,99.87,99.9,86379.3,0.23,Mien Trung,30/09/2022,19,1,1,1,6136,98.88,NULL,NULL,119.7966667,98.74,0.43,0.03,0.08,99.37,0,14.29,29,203,14.29
2022093020,99.86,99.89,93809.3,0.22,Mien Trung,30/09/2022,20,1,1,1,6135,98.85,NULL,NULL,94.55111111,99,0.64,0.06,0.09,99.25,0,8.16,35,429,8.16
2022093021,99.88,99.9,83299,0.2,Mien Trung,30/09/2022,21,1,1,1,6132,98.81,NULL,NULL,63.35138889,99.17,0.47,0.03,0.07,99.06,0,100,17,17,100
2022093022,99.85,99.9,65260.6,0.15,Mien Trung,30/09/2022,22,1,1,1,6133,98.84,NULL,NULL,29.78333333,99.19,0.52,0.02,0.06,99.18,0,20.31,13,64,20.31
2022093023,99.72,99.89,40058.9,0.12,Mien Trung,30/09/2022,23,1,1,1,5969,98.61,NULL,NULL,11.26611111,99.19,0.59,0.01,6.6,99.24,0,100,8,8,100
2022100100,99.85,99.95,24608.9,0.09,Mien Trung,01/10/2022,0,1,1,1,6099,98.53,NULL,NULL,4.649722222,99.01,0.14,0.01,0.06,100,0,100,2,2,100
2022100101,99.51,99.9,14590.5,0.08,Mien Trung,01/10/2022,1,1,1,1,6124,98.29,NULL,NULL,3.024444444,98.74,0,0.03,0.07,100,100,0,0,0,0
2022100102,99.49,99.89,10493.3,0.08,Mien Trung,01/10/2022,2,1,1,1,6108,98.48,NULL,NULL,2.6675,97,0,0.02,0.14,99.54,100,0,0,0,0
2022100103,99.67,99.88,8707.8,0.08,Mien Trung,01/10/2022,3,1,1,1,6100,98.34,NULL,NULL,1.903333333,97.1,0.34,0.01,0.03,99.07,100,0,0,52,0
2022100104,99.9,99.89,10300.4,0.08,Mien Trung,01/10/2022,4,1,1,1,6093,98.56,NULL,NULL,3.827222222,99.44,1.7,0.01,0.03,99.15,0,63.64,7,11,63.64
2022100105,99.73,99.94,21657.3,0.12,Mien Trung,01/10/2022,5,1,1,1,6084,98.8,NULL,NULL,13.88388889,99.36,0.29,0.03,0.06,99.64,0,5.48,4,73,5.48
2022100106,99.82,99.94,40665.7,0.18,Mien Trung,01/10/2022,6,1,1,1,6109,99.07,NULL,NULL,45.78138889,98.71,0.63,0.01,0.06,99.67,0,36.71,29,79,35.44
2022100107,99.76,99.93,48662.8,0.22,Mien Trung,01/10/2022,7,1,1,1,6134,99.08,NULL,NULL,109.94,99.1,0.47,0.04,0.07,98.99,0,7.07,33,467,7.07
2022100108,99.8,99.92,55336.5,0.23,Mien Trung,01/10/2022,8,1,1,1,6132,99.02,NULL,NULL,170.2202778,99.16,0.39,0.04,0.2,99.26,0,10.06,32,318,10.06
2022100109,99.82,99.91,56732.4,0.26,Mien Trung,01/10/2022,9,1,1,1,6146,98.95,NULL,NULL,191.9536111,99.26,0.38,0.03,0.55,99.29,0,24.64,51,207,24.64
2022100110,99.81,99.91,61219.4,0.26,Mien Trung,01/10/2022,10,1,1,1,6140,98.94,NULL,NULL,178.2280556,99.22,0.42,0.04,0.08,99.24,0,34.92,44,126,33.33
2022100111,99.78,99.9,68359.4,0.26,Mien Trung,01/10/2022,11,1,1,1,6157,98.95,NULL,NULL,156.3461111,99.27,0.47,0.04,0.13,99.06,0,34.1,59,173,33.53
2022100112,99.8,99.91,76079.4,0.23,Mien Trung,01/10/2022,12,1,1,1,6160,98.91,NULL,NULL,87.93777778,99.28,0.4,0.03,0.34,99.34,0,27.1,29,107,27.1
2022100113,99.83,99.91,63358.7,0.21,Mien Trung,01/10/2022,13,1,1,1,6169,98.92,NULL,NULL,82.62138889,98.79,0.39,0.04,0.09,99.36,0,36.23,25,69,36.23
2022100114,99.88,99.92,59175.9,0.22,Mien Trung,01/10/2022,14,1,1,1,6169,98.93,NULL,NULL,118.33,99.18,0.39,0.03,0.08,99.45,0,48.57,34,70,48.57
2022100115,99.69,99.83,57519.9,0.24,Mien Trung,01/10/2022,15,1,1,1,6161,98.94,NULL,NULL,149.0102778,99.16,0.34,0.05,0.08,99.34,0,40.51,32,79,40.51
2022100116,99.8,99.91,57195.4,0.24,Mien Trung,01/10/2022,16,1,1,1,6153,98.97,NULL,NULL,165.3363889,99.16,0.45,0.04,0.07,99.4,0,17.36,54,311,17.04
2022100117,99.66,99.91,63717.8,0.24,Mien Trung,01/10/2022,17,1,1,1,6169,99.03,NULL,NULL,157.9558333,99.29,0.51,0.04,0.15,99.51,0,16.72,50,299,16.72
2022100118,99.83,99.9,76077.9,0.22,Mien Trung,01/10/2022,18,1,1,1,6154,98.99,NULL,NULL,120.3663889,99.1,0.6,0.03,0.16,99.22,0,65,52,80,65
2022100119,99.78,99.91,89293.9,0.23,Mien Trung,01/10/2022,19,1,1,1,6180,98.97,NULL,NULL,112.8738889,99.04,0.54,0.04,0.82,99.43,0,39,39,100,39
2022100120,99.86,99.9,92549.1,0.22,Mien Trung,01/10/2022,20,1,1,1,6178,98.84,NULL,NULL,96.09138889,99.38,0.51,0.03,0.09,98.91,0,2.64,32,1211,2.64
2022100121,99.9,99.9,83858.5,0.19,Mien Trung,01/10/2022,21,1,1,1,6175,98.81,NULL,NULL,56.65416667,98.76,0.46,0.05,1.66,99.1,0,7.17,20,279,7.17
2022100122,99.91,99.9,66517.9,0.14,Mien Trung,01/10/2022,22,1,1,1,6172,98.82,NULL,NULL,35.83416667,99.22,0.66,0.07,0.08,98.75,0,100,18,18,100
2022100123,99.46,99.88,41095.1,0.11,Mien Trung,01/10/2022,23,1,1,1,6036,98.77,NULL,NULL,16.58527778,98.84,0.93,0.05,0.08,98.85,0,100,6,6,100
2022100200,99.55,99.98,25740.3,0.1,Mien Trung,02/10/2022,0,1,1,1,6170,98.7,NULL,NULL,6.978333333,97.8,0.35,0.01,0.05,98.73,0,100,3,3,100
2022100201,99.85,99.84,16446.2,0.08,Mien Trung,02/10/2022,1,1,1,1,6170,98.61,NULL,NULL,3.161666667,98.49,1.28,0.13,0.06,98.11,0,100,6,6,100
2022100202,99.74,99.88,11450.8,0.08,Mien Trung,02/10/2022,2,1,1,1,6170,98.5,NULL,NULL,2.101111111,100,2.22,0.14,0.17,100,0,100,2,2,0
2022100203,99.94,99.92,9377.9,0.08,Mien Trung,02/10/2022,3,1,1,1,6167,98.42,NULL,NULL,1.869444444,100,0.39,0,0.08,97.67,0,25,1,4,25
2022100204,99.94,99.88,10798.4,0.08,Mien Trung,02/10/2022,4,1,1,1,6166,98.63,NULL,NULL,3.797222222,99.6,0.82,0,0.03,98.66,0,5.63,4,71,5.63
2022100205,99.86,99.93,21111.1,0.11,Mien Trung,02/10/2022,5,1,1,1,6160,98.85,NULL,NULL,11.71277778,99.32,0.23,0.05,0.09,99.41,0,80,4,5,80
2022100206,99.74,99.93,41305.7,0.16,Mien Trung,02/10/2022,6,1,1,1,6154,99.03,NULL,NULL,44.37555556,99.59,0.46,0.03,0.07,99.33,0,89.47,17,19,89.47
2022100207,99.84,99.93,49845.3,0.21,Mien Trung,02/10/2022,7,1,1,1,6185,99.08,NULL,NULL,98.71305556,99.15,0.48,0.02,0.07,99.55,0,53.73,36,67,53.73
2022100208,99.84,99.93,59362.8,0.23,Mien Trung,02/10/2022,8,1,1,1,6185,99.05,NULL,NULL,145.6730556,99.14,0.38,0.03,0.08,99.49,0,16.36,36,220,16.36
2022100209,99.72,99.91,62635.2,0.26,Mien Trung,02/10/2022,9,1,1,1,6177,99,NULL,NULL,157.8755556,99.23,0.44,0.04,0.09,99.48,0,12.04,46,382,11.78
2022100210,99.85,99.91,68218.5,0.25,Mien Trung,02/10/2022,10,1,1,1,6181,99,NULL,NULL,154.5508333,99.54,0.36,0.03,0.07,98.93,0,18.26,40,219,17.81
2022100211,99.75,99.92,68977.5,0.24,Mien Trung,02/10/2022,11,1,1,1,6188,98.95,NULL,NULL,115.4758333,99.4,0.58,0.03,0.09,99.03,0,23.77,53,223,23.77
2022100212,99.79,99.92,75758.4,0.22,Mien Trung,02/10/2022,12,1,1,1,6191,98.89,NULL,NULL,72.83805556,99.21,0.47,0.02,0.07,99,0,18.29,30,164,18.29
2022100213,99.58,99.93,66966,0.22,Mien Trung,02/10/2022,13,1,1,1,6187,98.92,NULL,NULL,61.97277778,99.06,0.6,0.04,0.1,99.49,0,13.55,29,214,13.55
2022100214,99.55,99.92,63073.7,0.23,Mien Trung,02/10/2022,14,1,1,1,6181,98.95,NULL,NULL,89.32861111,98.97,0.53,0.05,0.09,99.22,0,41.25,33,80,41.25
2022100215,99.79,99.93,58810.4,0.24,Mien Trung,02/10/2022,15,1,1,1,6174,98.97,NULL,NULL,116.7566667,98.76,0.49,0.03,0.13,99.06,0,28.15,38,135,28.15
2022100216,99.83,99.92,60081.7,0.22,Mien Trung,02/10/2022,16,1,1,1,6177,98.98,NULL,NULL,139.025,98.91,0.43,0.03,0.07,98.81,0,40.78,42,103,40.78
2022100217,99.79,99.91,62457,0.23,Mien Trung,02/10/2022,17,1,1,1,6188,99,NULL,NULL,136.3747222,99.04,0.56,0.03,0.93,99.37,0,20.95,53,253,20.95
2022100218,99.79,99.9,72989.5,0.24,Mien Trung,02/10/2022,18,1,1,1,6188,98.91,NULL,NULL,112.4591667,99,0.54,0.04,0.08,99.51,0,63.08,41,65,63.08
2022100219,99.85,99.89,85761.4,0.23,Mien Trung,02/10/2022,19,1,1,1,6176,98.88,NULL,NULL,101.6438889,99.01,0.74,0.03,0.09,99.19,0,22.22,50,225,22.22
2022100220,99.87,99.9,94822.7,0.22,Mien Trung,02/10/2022,20,1,1,1,6188,98.78,NULL,NULL,86.11277778,99.47,0.57,0.05,0.12,99.26,0,46.27,31,67,44.78
2022100221,99.9,99.91,79742.9,0.19,Mien Trung,02/10/2022,21,1,1,1,6181,98.77,NULL,NULL,51.90111111,99.18,0.53,0.04,0.09,99.31,0,9.76,20,205,9.27
2022100222,99.88,99.91,60572.4,0.13,Mien Trung,02/10/2022,22,1,1,1,6183,98.84,NULL,NULL,24.31388889,99.17,0.78,0.04,0.08,99.34,0,100,12,12,100
2022100223,99.77,99.9,35869.6,0.11,Mien Trung,02/10/2022,23,1,1,1,6025,98.71,NULL,NULL,8.797222222,99.55,1.14,0.03,0.1,99.65,0,100,10,10,80
2022100300,99.66,99.9,22191.7,0.09,Mien Trung,03/10/2022,0,1,1,1,6195,98.55,NULL,NULL,4.903611111,98.9,1.27,0.33,26.9,99.32,0,6.67,2,30,6.67
2022100301,99.33,99.89,13854.1,0.08,Mien Trung,03/10/2022,1,1,1,1,6200,98.36,NULL,NULL,2.736388889,96.73,0,0.01,0.04,100,100,0,0,0,0
2022100302,99.33,99.87,10205.4,0.07,Mien Trung,03/10/2022,2,1,1,1,6183,98.35,NULL,NULL,1.996388889,100,0.39,0.01,0.04,97.53,0,100,1,1,100
2022100303,99.38,99.9,8157.6,0.08,Mien Trung,03/10/2022,3,1,1,1,6170,98.52,NULL,NULL,2.989444444,98.48,2.34,0.02,0.05,97.99,0,100,4,4,100
2022100304,99.07,99.91,10217.9,0.09,Mien Trung,03/10/2022,4,1,1,1,6186,98.65,NULL,NULL,4.214722222,99.81,0.37,0.02,0.04,99.49,0,100,2,2,100
2022100305,99.66,99.95,21921.8,0.11,Mien Trung,03/10/2022,5,1,1,1,6175,98.93,NULL,NULL,11.86388889,99.15,0.65,0.05,0.06,100,0,25,7,28,25
2022100306,99.76,99.93,37184.1,0.17,Mien Trung,03/10/2022,6,1,1,1,6182,99.06,NULL,NULL,50.66138889,99.25,0.48,0.04,0.08,99.34,0,12.87,22,171,12.28
2022100307,99.83,99.92,45673.6,0.2,Mien Trung,03/10/2022,7,1,1,1,6185,99.07,NULL,NULL,114.3519444,99.09,0.41,0.02,0.07,99.31,0,12.84,33,257,12.45
2022100308,99.88,99.91,51175.5,0.22,Mien Trung,03/10/2022,8,1,1,1,6184,99.01,NULL,NULL,169.6827778,99.24,0.34,0.03,0.08,99.34,0,4.98,39,783,4.98
2022100309,99.88,99.91,51877,0.25,Mien Trung,03/10/2022,9,1,1,1,6172,98.98,NULL,NULL,204.2191667,99.26,0.36,0.03,0.06,99.4,0,50,38,76,50
2022100310,99.91,99.9,57579.1,0.25,Mien Trung,03/10/2022,10,1,1,1,6186,98.98,NULL,NULL,201.1916667,99.28,0.38,0.04,0.08,99.34,0,32.56,42,129,32.56
2022100311,99.9,99.91,64707.5,0.25,Mien Trung,03/10/2022,11,1,1,1,6198,98.97,NULL,NULL,169.9913889,99.34,0.46,0.03,0.09,99.29,0,24.54,53,216,24.54
2022100312,99.88,99.9,74701.9,0.21,Mien Trung,03/10/2022,12,1,1,1,6209,98.91,NULL,NULL,86.95277778,99.02,0.49,0.04,0.17,99.72,0,12.11,27,223,12.11
2022100313,99.56,99.92,59605,0.21,Mien Trung,03/10/2022,13,1,1,1,6196,98.96,NULL,NULL,95.63805556,99.22,0.56,0.04,0.41,99,0,26.4,33,125,25.6
2022100314,99.87,99.91,54715,0.23,Mien Trung,03/10/2022,14,1,1,1,6191,98.92,NULL,NULL,152.4963889,98.98,0.43,0.03,0.11,99.31,0,34.15,28,82,32.93
2022100315,99.88,99.9,54046.1,0.24,Mien Trung,03/10/2022,15,1,1,1,6192,98.96,NULL,NULL,179.6333333,99.24,0.31,0.03,0.38,99.1,0,8.42,23,273,8.42
2022100316,99.89,99.91,53905.6,0.24,Mien Trung,03/10/2022,16,1,1,1,6193,99.02,NULL,NULL,194.1375,99.12,0.51,0.03,0.07,99.01,0,10.08,53,526,9.7
2022100317,99.83,99.9,59714.1,0.23,Mien Trung,03/10/2022,17,1,1,1,6205,99.05,NULL,NULL,163.0361111,99.04,0.52,0.04,0.07,99.15,0,34.16,55,161,34.16
2022100318,99.86,99.91,74538.5,0.21,Mien Trung,03/10/2022,18,1,1,1,6191,99.01,NULL,NULL,130.8852778,98.8,0.52,0.03,0.08,99.62,0,34.59,46,133,34.59
2022100319,99.76,99.9,83806.7,0.22,Mien Trung,03/10/2022,19,1,1,1,6203,98.95,NULL,NULL,109.8838889,99.49,0.48,0.03,0.43,99.25,0,60,30,50,60
2022100320,99.7,99.91,89102.1,0.21,Mien Trung,03/10/2022,20,1,1,1,6199,98.9,NULL,NULL,92.86944444,99.53,0.78,0.03,0.08,99,0,46.77,29,62,46.77
2022100321,99.76,99.92,81242.4,0.18,Mien Trung,03/10/2022,21,1,1,1,6199,98.87,NULL,NULL,59.31222222,99.43,0.64,0.03,0.06,98.99,0,35.71,20,56,35.71
2022100322,99.79,99.89,58616.5,0.14,Mien Trung,03/10/2022,22,1,1,1,6204,98.86,NULL,NULL,27.44388889,98.91,0.7,0.03,0.08,99.07,0,100,6,6,100
2022100323,99.9,99.91,36693.3,0.11,Mien Trung,03/10/2022,23,1,1,1,6045,98.9,NULL,NULL,15.05888889,98.53,0.2,0.03,0.04,99.38,0,23.08,3,13,23.08
2022100400,99.62,99.99,21302.4,0.09,Mien Trung,04/10/2022,0,1,1,1,6192,98.78,NULL,NULL,5.004722222,98.62,1.05,0.06,19.64,98.91,0,100,5,5,100
2022100401,99.81,99.84,13963.1,0.08,Mien Trung,04/10/2022,1,1,1,1,6181,98.76,NULL,NULL,2.257222222,99.22,0,0.01,0.08,100,100,0,0,0,0
2022100402,99.94,99.87,9657.4,0.07,Mien Trung,04/10/2022,2,1,1,1,6180,98.72,NULL,NULL,1.844444444,99.33,0.33,0.02,0.06,100,0,100,1,1,100
2022100403,99.94,99.9,8592.9,0.07,Mien Trung,04/10/2022,3,1,1,1,6180,98.64,NULL,NULL,2.790555556,98.5,0.62,0.01,0.19,98.73,0,16.67,1,6,16.67
2022100404,99.93,99.93,10533.3,0.08,Mien Trung,04/10/2022,4,1,1,1,6179,98.9,NULL,NULL,5.022222222,98.42,1.2,0.01,0.04,99.64,0,100,6,6,100
2022100405,99.93,99.93,21935.6,0.11,Mien Trung,04/10/2022,5,1,1,1,6191,98.96,NULL,NULL,10.99388889,99.53,0.4,0.01,0.12,99.54,0,100,4,4,100
2022100406,99.92,99.93,40110.5,0.16,Mien Trung,04/10/2022,6,1,1,1,6195,99.11,NULL,NULL,47.90861111,98.78,0.51,0.02,0.05,99.63,0,32.08,17,53,32.08
2022100407,99.91,99.92,45825.5,0.2,Mien Trung,04/10/2022,7,1,1,1,6190,99.11,NULL,NULL,104.3547222,99.14,0.33,0.03,0.07,99.63,0,10.62,24,226,10.18
2022100408,99.88,99.92,51513.8,0.22,Mien Trung,04/10/2022,8,1,1,1,6187,99.02,NULL,NULL,177.5344444,99.19,0.36,0.03,0.09,99.29,0,13.38,36,269,13.38
2022100409,99.89,99.91,56644.1,0.24,Mien Trung,04/10/2022,9,1,1,1,6198,98.99,NULL,NULL,192.7627778,99.35,0.28,0.04,0.07,98.95,0,6.24,32,513,6.24
2022100409,100.02,99.93,6394.6,0.11,Mien Trung,04/10/2022,9,1,1,1,891,99.1,NULL,NULL,0,100,0,0,0,100,100,0,0,0,0
2022100410,99.85,99.91,58076.9,0.25,Mien Trung,04/10/2022,10,1,1,1,6192,98.99,NULL,NULL,191.925,99.53,0.37,0.03,0.16,99.35,100,78.69,48,61,78.69
2022100411,99.87,99.9,66045.7,0.24,Mien Trung,04/10/2022,11,1,1,1,6188,98.98,NULL,NULL,159.5911111,99.53,0.41,0.03,0.29,99.38,100,29.94,50,167,29.94
2022100412,99.89,99.91,74941.8,0.21,Mien Trung,04/10/2022,12,1,1,1,6203,98.87,NULL,NULL,88.56083333,99.57,0.49,0.04,0.08,99.33,100,13.64,33,242,13.64
