,DATETIME_ID,INIT_ERAB_SR,CSFB_SR,TRAFFIC4G,ERAB_DR,TTML,DATE,HOUR,ERAB_SR_Status,CSFB_SR_Status,ERAB_DR_Status,ENODEBS,INTRAFEQ_HO_SR,AVE_ERAB_NUM,MAX_ERAB_NUM,Data_VoLTE,VoLTE_ERAB_SR,VoLTE_ERAB_DR,VoLTE_Pkt_Lost_DL_DR,VoLTE_Pkt_Lost_UL_DR,VoLTE_IntraHO_SR,VoLTE_SRVCC_HO_SR,VoLTE_SRVCC_HO_Pre_SR,VoLTE_SRVCC_HO_Pre_SUCC,VoLTE_SRVCC_HO_Pre_ATT,VoLTE_SRVCC_HO_SR_2
553,2022062401,99.63,99.91,13377.3,0.07,Mien Trung,24/06/2022,01,1.0,1.0,1.0,6223,98.71,,,0.5275,100.0,2.86,0.0,0.1,100.0,0.0,,,,
554,2022062402,99.77,99.92,9202.6,0.07,Mien Trung,24/06/2022,02,1.0,1.0,1.0,6229,98.71,,,0.5266666666666667,96.67,0.0,0.0,0.04,100.0,100.0,,,,
555,2022062403,99.69,99.93,7747.5,0.07,Mien Trung,24/06/2022,03,1.0,1.0,1.0,6212,98.72,,,0.36361111111111116,100.0,0.0,0.0,0.06,100.0,100.0,,,,
556,2022062404,99.35,99.98,9497.9,0.08,Mien Trung,24/06/2022,04,1.0,1.0,1.0,6223,98.88,,,1.053611111111111,100.0,1.85,0.0,0.02,96.55,0.0,,,,
557,2022062405,99.61,99.92,19916.3,0.11,Mien Trung,24/06/2022,05,1.0,1.0,1.0,6213,99.08,,,2.4605555555555556,97.37,0.0,0.0,0.04,99.13,100.0,,,,
558,2022062406,99.76,99.94,37087.2,0.16,Mien Trung,24/06/2022,06,1.0,1.0,1.0,6215,99.17,,,6.105,98.6,0.0,0.01,0.05,99.51,100.0,,,,
559,2022062407,99.88,99.92,41647.1,0.19,Mien Trung,24/06/2022,07,1.0,1.0,1.0,6216,99.18,,,9.866666666666667,99.13,0.33,0.03,0.06,99.74,0.0,,,,
560,2022062408,99.92,99.92,49401.5,0.23,Mien Trung,24/06/2022,08,1.0,1.0,1.0,6217,99.11,,,17.78000000000001,98.11,0.21,0.04,0.07,99.74,0.0,,,,
561,2022062409,99.92,99.92,56437.4,0.24,Mien Trung,24/06/2022,09,1.0,1.0,1.0,6224,99.07,,,21.25333333333333,98.16,0.67,0.07,0.13,98.85,0.0,,,,
562,2022062410,99.9,99.92,55991.2,0.25,Mien Trung,24/06/2022,10,1.0,1.0,1.0,6234,99.04,,,21.60527777777778,98.1,0.51,0.03,0.09,99.74,0.0,,,,
563,2022062411,99.91,99.91,62891.8,0.24,Mien Trung,24/06/2022,11,1.0,1.0,1.0,6224,99.02,,,16.89277777777778,98.79,0.38,0.03,0.1,99.67,0.0,,,,
564,2022062412,99.87,99.92,70027.4,0.2,Mien Trung,24/06/2022,12,1.0,1.0,1.0,6221,98.95,,,11.047222222222226,98.63,0.25,0.02,0.08,99.03,0.0,,,,
565,2022062413,99.87,99.92,60390.6,0.19,Mien Trung,24/06/2022,13,1.0,1.0,1.0,6231,99.05,,,8.76638888888889,99.23,1.31,0.1,0.05,98.53,0.0,,,,
566,2022062414,99.84,99.92,53506.7,0.23,Mien Trung,24/06/2022,14,1.0,1.0,1.0,6234,99.03,,,16.14361111111112,98.72,0.95,0.01,0.08,98.79,0.0,,,,
567,2022062415,99.9,99.92,53963.7,0.23,Mien Trung,24/06/2022,15,1.0,1.0,1.0,6226,99.06,,,21.04972222222223,99.57,0.29,0.03,0.04,99.86,0.0,,,,
568,2022062416,99.9,99.91,52526.4,0.23,Mien Trung,24/06/2022,16,1.0,1.0,1.0,6100,99.09,,,19.770833333333336,99.28,0.33,0.03,0.07,98.45,0.0,,,,
569,2022062417,99.89,99.91,54401.5,0.23,Mien Trung,24/06/2022,17,1.0,1.0,1.0,6215,99.07,,,18.61000000000001,98.45,0.38,0.06,0.7,98.28,0.0,,,,
570,2022062418,99.9,99.91,66184.0,0.2,Mien Trung,24/06/2022,18,1.0,1.0,1.0,6223,99.06,,,14.298055555555557,99.44,1.2,0.04,0.1,99.12,0.0,,,,
571,2022062419,99.68,99.92,76758.8,0.2,Mien Trung,24/06/2022,19,1.0,1.0,1.0,6227,99.03,,,15.5225,99.13,1.14,0.02,0.1,99.71,0.0,,,,
572,2022062420,99.72,99.92,82323.0,0.2,Mien Trung,24/06/2022,20,1.0,1.0,1.0,6215,98.95,,,14.740000000000006,99.68,0.64,0.02,0.07,97.06,0.0,,,,
573,2022062421,99.73,99.89,80274.0,0.17,Mien Trung,24/06/2022,21,1.0,1.0,1.0,6223,98.93,,,8.894166666666669,99.83,0.49,0.04,0.07,99.46,0.0,,,,
574,2022062422,99.51,99.89,58741.3,0.14,Mien Trung,24/06/2022,22,1.0,1.0,1.0,6211,98.93,,,3.3247222222222232,100.0,0.29,0.09,0.06,99.39,0.0,,,,
575,2022062423,99.91,99.91,31091.7,0.11,Mien Trung,24/06/2022,23,1.0,1.0,1.0,5928,98.79,,,1.2983333333333327,99.23,0.0,0.09,0.07,98.04,100.0,,,,
576,2022062500,99.92,99.92,22049.4,0.08,Mien Trung,25/06/2022,00,1.0,1.0,1.0,6198,98.79,,,0.4230555555555556,94.74,2.78,0.0,0.03,100.0,0.0,,,,
577,2022062501,99.9,99.92,13474.3,0.07,Mien Trung,25/06/2022,01,1.0,1.0,1.0,6214,98.65,,,0.6275,100.0,1.22,0.19,0.23,100.0,100.0,,,,
578,2022062502,99.88,99.91,9496.5,0.07,Mien Trung,25/06/2022,02,1.0,1.0,1.0,6205,98.6,,,0.7525000000000001,100.0,0.0,0.0,0.05,100.0,0.0,,,,
579,2022062503,99.9,99.91,7934.4,0.07,Mien Trung,25/06/2022,03,1.0,1.0,1.0,6217,98.47,,,0.4955555555555555,98.28,0.0,0.03,0.34,100.0,100.0,,,,
580,2022062504,99.56,99.92,9806.6,0.08,Mien Trung,25/06/2022,04,1.0,1.0,1.0,6205,98.66,,,0.9952777777777777,100.0,0.0,0.03,0.07,98.08,100.0,,,,
581,2022062505,99.74,99.95,19967.7,0.11,Mien Trung,25/06/2022,05,1.0,1.0,1.0,6203,98.89,,,3.001111111111111,100.0,2.93,0.0,0.03,100.0,0.0,,,,
582,2022062506,99.45,99.94,37081.8,0.17,Mien Trung,25/06/2022,06,1.0,1.0,1.0,6198,99.1,,,5.3775,99.62,0.0,0.02,0.06,100.0,100.0,,,,
583,2022062507,99.72,99.93,45904.8,0.2,Mien Trung,25/06/2022,07,1.0,1.0,1.0,6215,99.1,,,15.000000000000007,99.44,0.48,0.02,3.73,99.33,0.0,,,,
584,2022062508,99.88,99.92,52858.3,0.22,Mien Trung,25/06/2022,08,1.0,1.0,1.0,6237,99.07,,,19.653333333333332,98.49,0.49,0.1,0.1,99.11,0.0,,,,
585,2022062509,99.81,99.92,54742.5,0.25,Mien Trung,25/06/2022,09,1.0,1.0,1.0,6228,99.0,,,25.084444444444443,99.08,0.72,0.03,2.5,99.36,0.0,,,,
586,2022062510,99.83,99.92,57993.3,0.25,Mien Trung,25/06/2022,10,1.0,1.0,1.0,6228,98.99,,,22.587499999999988,98.82,0.35,0.03,0.07,99.36,0.0,,,,
587,2022062511,99.81,99.92,65602.6,0.23,Mien Trung,25/06/2022,11,1.0,1.0,1.0,6227,98.98,,,18.917777777777776,98.05,0.51,0.04,1.22,98.66,0.0,,,,
588,2022062512,99.83,99.92,67829.3,0.2,Mien Trung,25/06/2022,12,1.0,1.0,1.0,6224,98.9,,,11.536388888888895,98.84,0.59,0.01,0.05,99.27,0.0,,,,
589,2022062513,99.83,99.93,61212.0,0.19,Mien Trung,25/06/2022,13,1.0,1.0,1.0,6222,98.96,,,9.307222222222226,98.85,0.46,0.01,0.05,99.74,0.0,,,,
590,2022062514,99.78,99.92,55571.6,0.21,Mien Trung,25/06/2022,14,1.0,1.0,1.0,6213,99.01,,,13.49972222222223,99.37,0.27,0.02,0.07,99.85,0.0,,,,
591,2022062515,99.69,99.93,53729.4,0.22,Mien Trung,25/06/2022,15,1.0,1.0,1.0,6211,99.05,,,17.62,98.83,0.4,0.03,0.1,99.26,0.0,,,,
592,2022062516,99.82,99.91,54249.0,0.22,Mien Trung,25/06/2022,16,1.0,1.0,1.0,6217,99.07,,,18.658055555555563,99.37,0.7,0.06,0.07,99.12,0.0,,,,
593,2022062517,99.89,99.91,55145.4,0.21,Mien Trung,25/06/2022,17,1.0,1.0,1.0,6245,99.05,,,17.826944444444454,98.83,0.12,0.01,0.05,99.17,0.0,,,,
594,2022062518,99.85,99.92,61027.8,0.2,Mien Trung,25/06/2022,18,1.0,1.0,1.0,6229,98.99,,,17.852500000000006,97.93,0.28,0.04,0.05,99.47,0.0,,,,
595,2022062519,99.71,99.91,74591.2,0.2,Mien Trung,25/06/2022,19,1.0,1.0,1.0,6229,98.94,,,18.218611111111116,98.61,0.59,0.03,0.06,99.86,0.0,,,,
596,2022062520,99.64,99.92,83840.8,0.2,Mien Trung,25/06/2022,20,1.0,1.0,1.0,6230,98.85,,,14.555833333333348,98.89,0.62,0.03,0.07,99.21,0.0,,,,
597,2022062521,99.72,99.91,81692.1,0.17,Mien Trung,25/06/2022,21,1.0,1.0,1.0,6218,98.81,,,12.201666666666673,99.19,0.35,0.04,0.1,97.26,0.0,,,,
598,2022062522,99.8,99.91,62313.9,0.14,Mien Trung,25/06/2022,22,1.0,1.0,1.0,6236,98.86,,,5.501666666666668,99.8,0.2,0.03,0.04,97.49,0.0,,,,
599,2022062523,99.72,99.88,39485.9,0.1,Mien Trung,25/06/2022,23,1.0,1.0,1.0,6064,98.92,,,5.332500000000008,99.67,0.66,0.03,0.1,98.23,0.0,,,,
600,2022062600,99.52,99.93,24890.3,0.08,Mien Trung,26/06/2022,00,1.0,1.0,1.0,6225,98.89,,,2.351666666666667,98.71,1.28,0.01,0.04,100.0,0.0,,,,
601,2022062601,99.74,99.93,14249.2,0.07,Mien Trung,26/06/2022,01,1.0,1.0,1.0,6223,98.74,,,1.6358333333333337,100.0,0.0,0.01,0.07,96.55,100.0,,,,
602,2022062602,99.39,99.89,9977.0,0.07,Mien Trung,26/06/2022,02,1.0,1.0,1.0,6235,98.8,,,0.4591666666666666,100.0,0.0,0.0,0.14,100.0,100.0,,,,
603,2022062603,99.68,99.9,8256.7,0.06,Mien Trung,26/06/2022,03,1.0,1.0,1.0,6233,98.82,,,0.6530555555555555,98.8,0.0,0.02,0.04,100.0,100.0,,,,
604,2022062604,99.92,99.94,9706.1,0.07,Mien Trung,26/06/2022,04,1.0,1.0,1.0,6235,98.85,,,1.1827777777777775,100.0,0.0,0.02,0.08,100.0,100.0,,,,
605,2022062605,99.78,99.95,19749.3,0.11,Mien Trung,26/06/2022,05,1.0,1.0,1.0,6222,98.98,,,1.8636111111111109,99.51,0.51,0.01,0.02,98.48,0.0,,,,
606,2022062606,99.6,99.95,37553.5,0.15,Mien Trung,26/06/2022,06,1.0,1.0,1.0,6228,99.09,,,7.475555555555555,99.7,0.62,0.02,0.04,97.42,0.0,,,,
607,2022062607,99.84,99.93,47421.6,0.19,Mien Trung,26/06/2022,07,1.0,1.0,1.0,6229,99.12,,,11.233333333333336,98.54,0.93,0.05,0.07,98.76,0.0,,,,
608,2022062608,99.82,99.93,54404.2,0.22,Mien Trung,26/06/2022,08,1.0,1.0,1.0,6228,99.08,,,19.17277777777779,99.54,0.86,0.03,0.07,99.55,0.0,,,,
609,2022062609,99.86,99.92,62634.9,0.23,Mien Trung,26/06/2022,09,1.0,1.0,1.0,6231,99.06,,,18.70861111111111,99.02,0.69,0.02,0.05,99.43,0.0,,,,
610,2022062610,99.91,99.92,63307.6,0.24,Mien Trung,26/06/2022,10,1.0,1.0,1.0,6235,99.02,,,20.170277777777784,98.27,0.19,0.04,0.06,99.69,0.0,,,,
611,2022062611,99.57,99.9,65937.7,0.22,Mien Trung,26/06/2022,11,1.0,1.0,1.0,6224,99.02,,,15.40333333333333,98.51,1.05,0.03,0.06,99.03,0.0,,,,
612,2022062612,99.32,99.93,68881.2,0.19,Mien Trung,26/06/2022,12,1.0,1.0,1.0,6231,98.99,,,8.586944444444445,99.29,0.59,0.02,0.06,99.36,0.0,,,,
613,2022062613,99.67,99.92,61832.1,0.19,Mien Trung,26/06/2022,13,1.0,1.0,1.0,6231,99.01,,,8.0225,98.25,0.77,0.03,0.09,99.75,0.0,,,,
614,2022062614,99.89,99.93,58421.1,0.2,Mien Trung,26/06/2022,14,1.0,1.0,1.0,6230,99.05,,,10.131388888888889,99.17,0.95,0.05,0.08,100.0,0.0,,,,
615,2022062615,99.81,99.92,54876.2,0.21,Mien Trung,26/06/2022,15,1.0,1.0,1.0,6227,99.06,,,15.678333333333335,99.12,0.37,0.03,0.06,99.69,0.0,,,,
616,2022062616,99.93,99.93,53134.6,0.21,Mien Trung,26/06/2022,16,1.0,1.0,1.0,6223,99.07,,,18.751666666666672,98.48,0.89,0.03,0.06,98.86,0.0,,,,
617,2022062617,99.71,99.92,54478.4,0.2,Mien Trung,26/06/2022,17,1.0,1.0,1.0,6239,99.01,,,19.518611111111117,99.01,0.31,0.01,0.04,99.38,0.0,,,,
618,2022062618,99.59,99.92,63351.6,0.2,Mien Trung,26/06/2022,18,1.0,1.0,1.0,6229,98.91,,,17.71111111111112,99.45,0.62,0.07,0.08,99.53,0.0,,,,
619,2022062619,99.77,99.91,75786.0,0.21,Mien Trung,26/06/2022,19,1.0,1.0,1.0,6231,98.8,,,17.420000000000005,98.96,0.6,0.11,0.06,98.59,0.0,,,,
620,2022062620,99.82,99.91,83186.7,0.2,Mien Trung,26/06/2022,20,1.0,1.0,1.0,6226,98.84,,,13.55027777777779,99.2,0.3,0.04,0.1,98.9,0.0,,,,
621,2022062621,99.81,99.88,77013.4,0.17,Mien Trung,26/06/2022,21,1.0,1.0,1.0,6228,98.8,,,10.536388888888894,97.5,0.28,0.03,0.07,99.65,0.0,,,,
622,2022062622,99.89,99.9,59457.5,0.13,Mien Trung,26/06/2022,22,1.0,1.0,1.0,6224,98.91,,,3.4491666666666676,98.28,0.0,0.01,0.06,100.0,100.0,,,,
623,2022062623,99.91,99.89,33493.3,0.1,Mien Trung,26/06/2022,23,1.0,1.0,1.0,6069,98.91,,,2.9244444444444455,100.0,0.0,0.01,0.04,100.0,100.0,,,,
624,2022062700,99.95,99.91,20652.1,0.08,Mien Trung,27/06/2022,00,1.0,1.0,1.0,6215,98.84,,,1.5452777777777775,98.41,0.79,0.01,0.14,99.21,0.0,,,,
625,2022062701,99.96,99.9,12860.7,0.07,Mien Trung,27/06/2022,01,1.0,1.0,1.0,6227,98.81,,,0.8975,100.0,0.0,0.02,0.1,97.5,0.0,,,,
626,2022062702,99.96,99.91,8669.2,0.07,Mien Trung,27/06/2022,02,1.0,1.0,1.0,6223,98.55,,,0.3925,100.0,1.89,0.0,0.11,100.0,0.0,,,,
627,2022062703,99.96,99.91,7377.5,0.06,Mien Trung,27/06/2022,03,1.0,1.0,1.0,6216,98.61,,,0.7316666666666667,100.0,3.08,0.0,0.07,100.0,0.0,,,,
628,2022062704,99.48,99.95,8791.5,0.07,Mien Trung,27/06/2022,04,1.0,1.0,1.0,6223,98.98,,,1.011111111111111,99.32,1.39,0.0,0.07,98.41,0.0,,,,
629,2022062705,99.8,99.94,19306.5,0.11,Mien Trung,27/06/2022,05,1.0,1.0,1.0,6224,99.08,,,2.704166666666666,99.18,0.42,0.12,0.09,100.0,100.0,,,,
630,2022062706,99.85,99.93,36868.9,0.15,Mien Trung,27/06/2022,06,1.0,1.0,1.0,6222,99.17,,,8.478888888888887,99.05,0.27,0.05,0.06,100.0,0.0,,,,
631,2022062707,99.82,99.93,44600.7,0.2,Mien Trung,27/06/2022,07,1.0,1.0,1.0,6229,99.1,,,14.418333333333328,99.12,0.9,0.03,0.08,99.26,0.0,,,,
632,2022062708,99.88,99.92,48768.7,0.23,Mien Trung,27/06/2022,08,1.0,1.0,1.0,6224,99.08,,,23.827500000000008,99.58,0.96,0.05,0.09,99.23,0.0,,,,
633,2022062709,99.85,99.92,52880.5,0.25,Mien Trung,27/06/2022,09,1.0,1.0,1.0,6229,99.03,,,22.88472222222223,99.19,0.6,0.05,0.08,99.43,0.0,,,,
634,2022062710,99.89,99.92,58877.5,0.24,Mien Trung,27/06/2022,10,1.0,1.0,1.0,6222,99.05,,,26.66666666666667,99.35,0.61,0.03,0.06,99.58,0.0,,,,
635,2022062711,99.87,99.92,59912.9,0.23,Mien Trung,27/06/2022,11,1.0,1.0,1.0,6238,99.08,,,18.357222222222227,99.4,0.53,0.02,0.06,99.38,0.0,,,,
636,2022062712,99.87,99.91,69238.2,0.19,Mien Trung,27/06/2022,12,1.0,1.0,1.0,6241,99.01,,,9.946111111111112,98.91,0.76,0.03,0.1,100.0,0.0,,,,
637,2022062713,99.88,99.91,57532.9,0.19,Mien Trung,27/06/2022,13,1.0,1.0,1.0,6234,99.07,,,11.209444444444447,99.58,1.18,0.04,0.06,99.35,0.0,,,,
638,2022062714,99.85,99.9,53644.3,0.21,Mien Trung,27/06/2022,14,1.0,1.0,1.0,6221,99.08,,,18.950277777777785,99.8,0.6,0.04,0.12,100.0,0.0,,,,
639,2022062715,99.86,99.92,51125.9,0.22,Mien Trung,27/06/2022,15,1.0,1.0,1.0,6235,99.06,,,23.499166666666675,99.32,0.69,0.05,0.1,99.44,0.0,,,,
640,2022062716,99.89,99.91,51690.7,0.21,Mien Trung,27/06/2022,16,1.0,1.0,1.0,6229,99.05,,,24.491388888888892,99.28,0.88,0.04,0.07,99.28,0.0,,,,
641,2022062717,99.88,99.91,50648.9,0.21,Mien Trung,27/06/2022,17,1.0,1.0,1.0,6226,99.13,,,23.007500000000007,98.88,0.39,0.1,0.1,99.67,0.0,,,,
642,2022062718,99.89,99.91,62293.6,0.19,Mien Trung,27/06/2022,18,1.0,1.0,1.0,6234,99.15,,,19.56277777777779,98.09,0.37,0.1,0.09,98.94,0.0,,,,
643,2022062719,99.87,99.92,73942.2,0.19,Mien Trung,27/06/2022,19,1.0,1.0,1.0,6241,99.11,,,18.776388888888892,99.06,0.94,0.07,0.09,99.59,0.0,,,,
644,2022062720,99.88,99.92,84713.6,0.19,Mien Trung,27/06/2022,20,1.0,1.0,1.0,6236,98.99,,,15.197777777777777,98.88,0.38,0.04,0.08,99.76,0.0,,,,
645,2022062721,99.92,99.9,80830.1,0.16,Mien Trung,27/06/2022,21,1.0,1.0,1.0,6225,99.0,,,10.92333333333334,99.45,0.68,0.04,0.05,99.73,0.0,,,,
646,2022062722,99.66,99.91,61187.4,0.13,Mien Trung,27/06/2022,22,1.0,1.0,1.0,6234,99.05,,,5.065833333333336,99.19,0.81,0.19,0.14,97.36,0.0,,,,
647,2022062723,99.89,99.9,35316.4,0.1,Mien Trung,27/06/2022,23,1.0,1.0,1.0,6040,99.01,,,2.7722222222222226,99.51,2.94,0.03,0.05,98.51,0.0,,,,
648,2022062800,99.23,99.89,21857.3,0.08,Mien Trung,28/06/2022,00,1.0,1.0,1.0,6236,98.93,,,2.0158333333333336,100.0,0.88,0.01,0.04,100.0,0.0,,,,
649,2022062801,99.86,99.88,13116.6,0.07,Mien Trung,28/06/2022,01,1.0,1.0,1.0,6232,98.88,,,0.9922222222222222,99.0,2.02,0.01,0.11,100.0,0.0,,,,
650,2022062802,99.94,99.93,9473.7,0.07,Mien Trung,28/06/2022,02,1.0,1.0,1.0,6225,98.95,,,0.6266666666666667,97.98,0.0,0.02,0.08,100.0,100.0,,,,
651,2022062803,99.95,99.92,7641.7,0.06,Mien Trung,28/06/2022,03,1.0,1.0,1.0,6232,98.99,,,0.6347222222222223,100.0,1.33,0.0,0.09,100.0,0.0,,,,
652,2022062804,99.94,99.92,9582.4,0.07,Mien Trung,28/06/2022,04,1.0,1.0,1.0,6218,99.07,,,1.408611111111111,99.21,0.0,0.0,0.04,100.0,100.0,,,,
653,2022062805,99.91,99.92,19940.4,0.1,Mien Trung,28/06/2022,05,1.0,1.0,1.0,6217,99.12,,,3.007777777777777,100.0,0.66,0.15,0.04,96.23,0.0,,,,
654,2022062806,99.75,99.95,36319.5,0.16,Mien Trung,28/06/2022,06,1.0,1.0,1.0,6221,99.2,,,8.575555555555557,100.0,0.66,0.07,0.18,99.07,0.0,,,,
655,2022062807,99.8,99.93,46215.0,0.2,Mien Trung,28/06/2022,07,1.0,1.0,1.0,6232,99.2,,,15.574166666666672,99.06,0.27,0.07,0.07,98.58,0.0,,,,
656,2022062808,99.91,99.93,48770.2,0.23,Mien Trung,28/06/2022,08,1.0,1.0,1.0,6224,99.17,,,27.41277777777779,98.83,0.31,0.03,0.1,99.41,0.0,,,,
657,2022062809,99.75,99.91,54899.3,0.25,Mien Trung,28/06/2022,09,1.0,1.0,1.0,6243,99.12,,,36.58555555555555,99.21,0.68,0.1,0.13,99.33,0.0,,,,
658,2022062810,99.79,99.91,57191.5,0.24,Mien Trung,28/06/2022,10,1.0,1.0,1.0,6222,99.05,,,34.60833333333332,98.68,0.75,0.04,0.61,99.15,0.0,,,,
659,2022062811,99.9,99.92,64230.5,0.23,Mien Trung,28/06/2022,11,1.0,1.0,1.0,6238,99.07,,,31.891666666666655,99.09,0.42,0.04,0.08,99.68,0.0,,,,
660,2022062812,99.92,99.92,69584.2,0.19,Mien Trung,28/06/2022,12,1.0,1.0,1.0,6238,99.01,,,15.718055555555564,99.43,0.95,0.04,0.08,99.39,0.0,,,,
661,2022062813,99.75,99.92,57543.6,0.19,Mien Trung,28/06/2022,13,1.0,1.0,1.0,6224,99.05,,,14.50277777777778,99.42,0.76,0.1,0.08,99.06,0.0,,,,
662,2022062814,99.88,99.92,53065.7,0.21,Mien Trung,28/06/2022,14,1.0,1.0,1.0,6221,99.06,,,26.128333333333337,99.55,0.3,0.05,0.12,99.6,0.0,,,,
663,2022062815,99.92,99.92,53399.0,0.21,Mien Trung,28/06/2022,15,1.0,1.0,1.0,6231,99.11,,,34.86999999999998,98.95,0.61,0.07,0.1,99.85,0.0,,,,
664,2022062816,99.92,99.91,50606.8,0.21,Mien Trung,28/06/2022,16,1.0,1.0,1.0,6228,99.13,,,39.989999999999995,98.81,0.44,0.11,0.08,99.76,0.0,,,,
665,2022062817,99.92,99.91,51937.4,0.2,Mien Trung,28/06/2022,17,1.0,1.0,1.0,6224,99.14,,,35.29916666666666,98.57,0.39,0.05,0.08,99.63,0.0,,,,
666,2022062818,99.86,99.9,60008.0,0.19,Mien Trung,28/06/2022,18,1.0,1.0,1.0,6228,99.12,,,29.984444444444456,98.9,0.66,0.04,0.06,99.4,0.0,,,,
667,2022062819,99.86,99.91,71535.1,0.2,Mien Trung,28/06/2022,19,1.0,1.0,1.0,6222,99.04,,,28.342777777777783,98.96,0.72,0.03,0.07,99.29,0.0,,,,
668,2022062820,99.72,99.91,86167.9,0.19,Mien Trung,28/06/2022,20,1.0,1.0,1.0,6225,98.89,,,27.36027777777779,98.81,0.44,0.06,0.08,99.01,0.0,,,,
669,2022062821,99.78,99.92,78291.5,0.17,Mien Trung,28/06/2022,21,1.0,1.0,1.0,6236,98.98,,,15.518055555555561,98.87,0.94,0.05,0.18,99.17,0.0,,,,
670,2022062822,99.93,99.89,61120.6,0.13,Mien Trung,28/06/2022,22,1.0,1.0,1.0,6226,99.04,,,9.371111111111116,98.49,0.83,0.04,0.06,99.22,0.0,,,,
671,2022062823,99.92,99.91,37121.7,0.1,Mien Trung,28/06/2022,23,1.0,1.0,1.0,6064,98.99,,,3.635833333333337,99.67,0.66,0.02,0.08,100.0,100.0,,,,
672,2022062900,99.9,99.95,21161.6,0.08,Mien Trung,29/06/2022,00,1.0,1.0,1.0,6221,98.89,,,2.934444444444445,97.27,0.55,0.0,0.06,100.0,0.0,,,,
673,2022062901,99.94,99.89,13133.4,0.07,Mien Trung,29/06/2022,01,1.0,1.0,1.0,6221,98.87,,,1.1505555555555556,97.22,0.0,0.0,0.07,100.0,100.0,,,,
674,2022062902,99.93,99.92,9525.4,0.07,Mien Trung,29/06/2022,02,1.0,1.0,1.0,6234,98.9,,,0.5333333333333333,100.0,0.0,0.02,0.02,100.0,100.0,,,,
675,2022062903,99.95,99.92,7705.6,0.07,Mien Trung,29/06/2022,03,1.0,1.0,1.0,6222,98.9,,,1.2052777777777777,99.03,7.0,0.03,0.05,100.0,0.0,,,,
676,2022062904,99.94,99.98,8833.8,0.07,Mien Trung,29/06/2022,04,1.0,1.0,1.0,6224,99.01,,,1.5491666666666664,100.0,0.0,0.0,0.06,100.0,100.0,,,,
677,2022062905,99.93,99.95,18882.0,0.1,Mien Trung,29/06/2022,05,1.0,1.0,1.0,6219,99.12,,,4.208333333333333,99.75,0.51,0.01,0.03,100.0,0.0,,,,
678,2022062906,99.92,99.93,36307.7,0.15,Mien Trung,29/06/2022,06,1.0,1.0,1.0,6232,99.21,,,11.854444444444443,99.12,0.45,0.03,0.04,99.8,0.0,,,,
679,2022062907,99.93,99.92,44276.8,0.19,Mien Trung,29/06/2022,07,1.0,1.0,1.0,6216,99.21,,,25.61944444444444,98.75,0.41,0.04,0.06,99.72,0.0,,,,
680,2022062908,99.92,99.91,49301.1,0.22,Mien Trung,29/06/2022,08,1.0,1.0,1.0,6228,99.15,,,38.330277777777766,99.12,0.15,0.03,0.06,99.55,0.0,,,,
681,2022062909,99.91,99.92,54678.3,0.24,Mien Trung,29/06/2022,09,1.0,1.0,1.0,6229,99.11,,,43.10194444444443,99.36,0.49,0.06,0.09,99.69,0.0,,,,
682,2022062910,99.89,99.91,57014.3,0.24,Mien Trung,29/06/2022,10,1.0,1.0,1.0,6224,99.1,,,48.693888888888864,99.18,0.67,0.04,0.07,99.82,0.0,,,,
683,2022062911,99.93,99.9,63831.0,0.23,Mien Trung,29/06/2022,11,1.0,1.0,1.0,6212,99.08,,,41.659722222222214,99.16,0.56,0.1,1.14,99.36,0.0,,,,
684,2022062912,99.89,99.92,70217.1,0.18,Mien Trung,29/06/2022,12,1.0,1.0,1.0,6219,99.02,,,21.320555555555572,98.19,0.61,0.05,0.6,99.8,0.0,,,,
685,2022062913,99.89,99.92,56553.4,0.19,Mien Trung,29/06/2022,13,1.0,1.0,1.0,6213,99.02,,,19.91805555555557,98.84,0.57,0.04,0.06,99.76,0.0,,,,
686,2022062914,99.85,99.92,52771.5,0.21,Mien Trung,29/06/2022,14,1.0,1.0,1.0,6211,99.02,,,38.928333333333335,98.71,0.88,0.04,0.07,99.64,0.0,,,,
687,2022062915,99.9,99.91,50843.2,0.22,Mien Trung,29/06/2022,15,1.0,1.0,1.0,6219,99.07,,,49.2386111111111,99.11,0.73,0.05,0.09,98.22,0.0,,,,
688,2022062916,99.84,99.91,50965.5,0.21,Mien Trung,29/06/2022,16,1.0,1.0,1.0,6198,99.12,,,54.320277777777804,99.1,0.55,0.06,0.08,99.17,0.0,,,,
689,2022062917,99.84,99.91,52138.3,0.2,Mien Trung,29/06/2022,17,1.0,1.0,1.0,6221,99.15,,,52.398611111111066,98.76,0.82,0.05,0.09,99.56,0.0,,,,
690,2022062918,99.87,99.91,60778.9,0.19,Mien Trung,29/06/2022,18,1.0,1.0,1.0,6225,99.1,,,44.84888888888889,99.18,0.71,0.04,0.08,99.44,0.0,,,,
691,2022062919,99.91,99.92,73467.0,0.2,Mien Trung,29/06/2022,19,1.0,1.0,1.0,6232,99.02,,,47.11444444444442,98.6,1.11,0.04,0.06,99.77,0.0,,,,
692,2022062920,99.84,99.89,84430.5,0.19,Mien Trung,29/06/2022,20,1.0,1.0,1.0,6219,98.9,,,43.0675,98.65,0.84,0.07,0.12,99.35,0.0,,,,
